station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,sea.level.pressure
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:25 CDT,96460,22.29,95,3.405,10.015,0.26,101434.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:30 CDT,96462,22.31,95,3,10.015,0.65,101435.46
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:35 CDT,96451,22.34,94.5,3.725,10.015,0.85,101423.72
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:40 CDT,96462,22.43,93.8,4.07,10.015,0.96,101434.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:45 CDT,96460,22.42,94,2.85,10.015,0.93,101431.81
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:50 CDT,96463,22.44,93.6,3.455,10.015,1.08,101434.97
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 01:55 CDT,96469,22.51,93,3.16,10.015,1.26,101440.59
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:00 CDT,96468,22.56,92.4,3.26,10.015,1.42,101438.52
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:05 CDT,96462,22.62,92,2.92,10.015,1.51,101431.01
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:10 CDT,96456,22.66,91.6,3.125,10.015,1.43,101423.84
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:15 CDT,96455,22.66,91.5,2.565,10.015,1.52,101422.27
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:20 CDT,96455,22.7,90.7,3.615,10.015,1.7,101421.94
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:25 CDT,96447,22.75,90.3,3.425,9.435,1.53,101412.84
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:30 CDT,96428,22.83,89.5,4.25,10.265,1.65,101391.49
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:35 CDT,96425,22.9,89.1,4.235,10.265,1.22,101386.97
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:40 CDT,96411,22.93,88.6,4.08,9.465,0.73,101371.4
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:45 CDT,96402,22.95,88.6,3.87,9.465,0.64,101361.59
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:50 CDT,96400,22.97,88.2,3.68,9.465,0.55,101359.49
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 02:55 CDT,96401,22.98,87.8,3.695,9.465,0.79,101360.37
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:00 CDT,96393,23.02,87.4,3.695,9.465,0.38,101351.28
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:05 CDT,96385,23.06,87.1,4.115,9.465,0.5,101342.18
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:10 CDT,96373,23.07,87.4,3.745,9.215,0.61,101328.88
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:15 CDT,96366,23.03,87.2,3.55,9.215,0.83,101322.21
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:20 CDT,96357,23.07,87.1,3.21,9.215,0.56,101312.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:25 CDT,96348,23.06,87.1,3.04,9.215,0.57,101302.6
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:30 CDT,96346,23.06,86.9,3.235,9.215,0.61,101300.5
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:35 CDT,96341,23.08,86.7,4.265,9.215,0.36,101295.24
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:40 CDT,96335,23.09,86.7,2.66,8.885,0.25,101288.42
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:45 CDT,96337,23.09,86.6,3.165,8.885,0.35,101290.52
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:50 CDT,96347,23.12,86.7,3.47,8.715,0.29,101300.52
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 03:55 CDT,96344,23.1,86.9,3.495,8.635,0.42,101297.54
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:00 CDT,96334,23.06,87,3.305,8.635,0.49,101287.54
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:05 CDT,96330,23.04,87.2,3.06,8.635,0.14,101283.67
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:10 CDT,96328,23.03,86.9,3.465,8.635,0.05,101282.08
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:15 CDT,96328,23.07,86.8,3.9,9.215,0.01,101281.57
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:20 CDT,96324,23.05,86.9,3.47,9.365,0.09,101277.36
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:25 CDT,96318,23.08,86.5,4.35,8.965,0,101271.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:30 CDT,96317,23.08,86.9,3.76,8.965,0.01,101269.49
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:35 CDT,96316,23.02,87.1,4.215,8.965,0.14,101269.29
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:40 CDT,96315,23.01,87.1,3.79,8.965,0,101268.93
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:45 CDT,96315,23,87.4,2.81,8.965,0,101268.92
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:50 CDT,96314,22.99,87,3.77,8.965,0,101268.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 04:55 CDT,96315,23.01,87.1,3.505,8.965,0.03,101268.93
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:00 CDT,96319,22.98,87.7,4.4,8.965,0.78,101273.3
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:05 CDT,96320,22.86,88.9,4.385,10.135,1.53,101275.71
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:10 CDT,96321,22.71,90.2,4.03,9.63,2.04,101279.49
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:15 CDT,96323,22.54,91.3,2.805,9.63,0.99,101284.16
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:20 CDT,96323,22.42,91.9,3.4,9.63,0.16,101286.91
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:25 CDT,96325,22.37,92.3,3.355,8.635,0.02,101290.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:30 CDT,96322,22.28,92.9,3.355,8.635,0,101288.25
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:35 CDT,96320,22.24,92.8,3.58,8.635,0,101287.53
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:40 CDT,96321,22.25,92.4,3.245,8.635,0,101288.75
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:45 CDT,96323,22.28,91.9,4.015,9.215,0,101290.35
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:50 CDT,96324,22.23,92.5,2.98,8.965,0,101291.56
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 05:55 CDT,96319,22.16,92.6,2.935,8.965,0,101287.85
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:00 CDT,96320,22.11,92.6,3.165,8.965,0,101289.42
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:05 CDT,96318,22.16,91.3,4.075,8.965,0,101287.67
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:10 CDT,96321,22.27,90.7,3.59,9.05,0,101289.28
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:15 CDT,96318,22.22,91.2,2.625,9.05,0,101285.78
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:20 CDT,96318,22.19,90.7,3.55,9.05,0,101286.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:25 CDT,96316,22.23,89.9,4.49,9.385,0,101284.2
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:30 CDT,96307,22.21,90.4,3.8,9.385,0,101274.39
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:35 CDT,96312,22.13,90.4,2.69,9.385,0,101280.85
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:40 CDT,96307,22.14,90,3.465,9.385,0,101275.77
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:45 CDT,96295,22.19,88.9,3.305,9.385,0,101262.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:50 CDT,96295,22.31,87.7,3.465,9.385,0,101260.93
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 06:55 CDT,96294,22.41,87.1,3.475,9.385,0,101257.99
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:00 CDT,96294,22.42,87,3.405,9.385,0,101257.31
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:05 CDT,96297,22.46,86.1,4.76,8.965,0,101260.12
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:10 CDT,96302,22.49,85.9,4.05,8.965,0,101264.52
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:15 CDT,96309,22.49,85.8,4.195,8.965,0,101271.71
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:20 CDT,96311,22.47,85.9,4.065,8.965,0,101273.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:25 CDT,96313,22.48,85.5,3.535,8.965,0.14,101276.09
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:30 CDT,96320,22.5,85.3,3.33,8.965,1.35,101282.77
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:35 CDT,96321,22.53,85.2,4.11,9.05,2.61,101283.48
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:40 CDT,96320,22.55,84.5,4.155,9.05,3.33,101282.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:45 CDT,96320,22.64,83.8,4.06,9.05,3.34,101281.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:50 CDT,96325,22.65,83.7,4.405,9.05,4.59,101285.81
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 07:55 CDT,96330,22.66,83.9,3.83,9.05,4.39,101290.72
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:00 CDT,96331,22.63,84,3.785,9.05,5.41,101291.94
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:05 CDT,96334,22.61,83.9,3.75,9.05,5.34,101295.61
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:10 CDT,96334,22.59,84.3,2.875,9.05,5.4,101295.44
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:15 CDT,96340,22.56,84.5,3.45,9.05,4.68,101302.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:20 CDT,96347,22.61,83.6,3.3,9.05,3.66,101309.63
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:25 CDT,96356,22.67,83.6,3.58,9.05,3.12,101318.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:30 CDT,96374,22.64,83.9,3.28,9.05,3.43,101336.81
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:35 CDT,96376,22.58,84.4,2.39,9.05,4.04,101339.43
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:40 CDT,96378,22.56,84.7,2.9,9.05,5.21,101342.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:45 CDT,96380,22.5,85.3,2.37,9.05,8.23,101344.83
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:50 CDT,96377,22.48,85,3.205,9.05,8.95,101342.37
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 08:55 CDT,96374,22.49,85.2,2.81,9.05,9.3,101339.21
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:00 CDT,96374,22.43,86,3.53,9.05,9.13,101340.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:05 CDT,96372,22.34,86.3,3.37,8.715,6.19,101339.33
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:10 CDT,96370,22.34,86.3,3.18,8.715,9.05,101337.4
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:15 CDT,96371,22.3,87,3.37,8.715,11.21,101339.14
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:20 CDT,96373,22.24,86.9,3.12,8.715,9.23,101342.62
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:25 CDT,96375,22.29,86.3,3.39,8.715,9.5,101344.21
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:30 CDT,96376,22.32,86.4,2.95,8.715,9.97,101344.57
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:35 CDT,96376,22.32,86.4,3.29,8.715,10.83,101344.4
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:40 CDT,96377,22.32,86.3,2.16,8.715,11.91,101345.28
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:45 CDT,96380,22.34,86.7,2.74,8.715,12.88,101347.91
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:50 CDT,96387,22.3,86.7,2.685,8.715,12.68,101355.96
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 09:55 CDT,96389,22.3,86.5,2.34,8.715,13.32,101358.41
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:00 CDT,96391,22.32,86.2,2.865,8.715,12.3,101360.34
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:05 CDT,96391,22.33,86.5,2.17,8.715,13.67,101359.83
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:10 CDT,96394,22.34,86.5,2.555,8.715,14.46,101362.81
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:15 CDT,96399,22.33,86.7,2.75,8.715,15.79,101368.24
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:20 CDT,96401,22.34,86.5,2.935,8.715,18.56,101370.17
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:25 CDT,96401,22.36,86.4,2.49,8.715,21.77,101370
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:30 CDT,96402,22.38,86.4,2.195,8.715,21.67,101370.88
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:35 CDT,96404,22.39,86.4,3.015,8.715,23.79,101372.64
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:40 CDT,96408,22.4,86.3,2.8,8.715,23.46,101376.84
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:45 CDT,96410,22.43,86.1,2.725,8.715,24.76,101378.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:50 CDT,96412,22.43,86.4,3.08,8.715,26.33,101380.19
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 10:55 CDT,96414,22.43,86.3,3.535,8.715,29.11,101382.29
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:00 CDT,96415,22.44,86.5,2.7,8.315,31.79,101383.34
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:05 CDT,96423,22.43,87,2.805,8.315,33.27,101391.58
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:10 CDT,96431,22.43,86.7,2.375,8.315,35.73,101400.17
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:15 CDT,96441,22.48,86.5,2.52,8.315,31.8,101409.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:20 CDT,96454,22.52,86.1,2.565,8.315,31.2,101422.81
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:25 CDT,96456,22.57,86.2,1.905,8.315,35.14,101424.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:30 CDT,96457,22.6,86,1.89,8.315,34.45,101424.25
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:35 CDT,96458,22.61,86.3,1.675,8.315,33.82,101425.12
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:40 CDT,96455,22.6,86.8,1.675,8.315,40.08,101421.96
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:45 CDT,96455,22.53,88,1.975,8.315,51.86,101422.3
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:50 CDT,96455,22.41,89.2,1.845,8.315,55.4,101424.01
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 11:55 CDT,96455,22.29,90.5,1.66,8.315,60.85,101426.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:00 CDT,96455,22.22,91.5,1.5,8.315,67.45,101427.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:05 CDT,96456,22.16,91.5,1.555,8.315,60.41,101429.35
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:10 CDT,96455,22.13,92.1,1.69,8.315,69.9,101428.98
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:15 CDT,96454,22.08,92.3,1.72,8.315,71.41,101428.79
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:20 CDT,96449,22.02,93.5,1.595,8.315,84.58,101424.73
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:25 CDT,96439,22.04,93.8,1.135,8.315,78.79,101413.69
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:30 CDT,96437,22.03,93.8,1.43,8.315,83.89,101411.24
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:35 CDT,96430,21.99,94.2,1.405,8.315,88.67,101404.91
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:40 CDT,96428,22,94.4,1.365,8.315,114.12,101402.47
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:45 CDT,96428,22.02,94.8,1.095,8.315,112.66,101402.12
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:50 CDT,96422,22.09,94.6,1.15,8.315,99.02,101394.43
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 12:55 CDT,96417,22.13,94.6,0.825,8.315,96.07,101388.48
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:00 CDT,96406,22.18,94.8,1.23,8.315,107.33,101375.88
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:05 CDT,96401,22.19,94.2,1.535,8.315,132.78,101370.11
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:10 CDT,96400,22.22,94.4,1.725,8.315,120.41,101369.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:15 CDT,96394,22.23,94.7,1.8,8.315,120.72,101362.58
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:20 CDT,96384,22.27,95,1.55,8.315,132.33,101351.89
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:25 CDT,96376,22.35,94.6,1.465,8.315,175.12,101342.1
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:30 CDT,96375,22.4,94.6,1.675,8.315,158.33,101340.36
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:35 CDT,96374,22.48,94.1,1.345,8.315,138.82,101338.11
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:40 CDT,96374,22.5,94,1.47,8.315,124.3,101337.25
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:45 CDT,96372,22.52,93.1,1.69,8.315,141.6,101334.64
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:50 CDT,96366,22.63,92.1,1.695,8.315,139.4,101327.66
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 13:55 CDT,96354,22.71,91,2.015,8.315,137.04,101313.5
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:00 CDT,96347,22.92,90.5,1.45,8.315,163.16,101303.75
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:05 CDT,96342,23.08,89.4,2.485,8.315,196.31,101294.73
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:10 CDT,96334,23.21,88,2.33,8.315,237.83,101283.43
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:15 CDT,96324,23.51,85.1,2.075,8.315,213.09,101267.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:20 CDT,96313,23.75,85.9,1.87,8.315,223.48,101252.33
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:25 CDT,96311,23.92,84.2,2.415,8.315,253.93,101245.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:30 CDT,96301,23.88,84,2.81,8.315,272.55,101234.8
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:35 CDT,96287,24.12,81.4,2.525,8.315,266.26,101217.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:40 CDT,96283,24.32,80.6,2.675,8.315,255.62,101208.45
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:45 CDT,96283,24.39,79.85,2.56,8.315,246.88,101207.78
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:50 CDT,96284,24.68,80,1.755,8.315,279.28,101204.09
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,04/28/2021 14:55 CDT,96279,24.95,77.31,2.27,8.315,252.11,101192.45
