station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,wind.cardinal.direction,sea.level.pressure
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/17/2020 23:40 CDT,97130,26.65,71.53,7.42,13.66,0.22,ESE,102061.92
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/17/2020 23:45 CDT,97132,26.52,71.94,7.23,13.16,0.03,ESE,102066.2
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/17/2020 23:50 CDT,97134,26.45,72.41,6.21,13.16,0.02,E,102069.48
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/17/2020 23:55 CDT,97133,26.4,72.81,7.12,13.16,0,SE,102069.27
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:00 CDT,97140,26.28,73.32,4.83,12.33,0.04,SE,102078.64
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:05 CDT,97153,26.19,73.62,5.82,12.33,0,ESE,102093.82
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:10 CDT,97159,26.13,74.13,6.09,12.33,0,SE,102101.13
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:15 CDT,97167,26.09,74.23,4.86,11.5,0,SE,102110.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:20 CDT,97184,26.07,74.4,4.62,11.5,0,ESE,102128.41
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:25 CDT,97192,26.04,75.14,5.94,11.5,0,E,102137.32
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:30 CDT,97198,25.97,75.64,6.01,14.66,0,ESE,102144.8
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:35 CDT,97187,25.9,76.05,6.16,11.66,0,SSE,102134.42
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:40 CDT,97187,25.86,76.45,5.97,11.66,0.16,SE,102135.1
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:45 CDT,97182,25.78,76.66,6.13,11.66,0,ESE,102131.2
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:50 CDT,97164,25.7,77.06,5.79,11.66,0.01,ESE,102113.63
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 00:55 CDT,97154,25.62,77.6,6.13,11.66,0.61,ESE,102104.47
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:00 CDT,97152,25.56,78,5.4,11.66,0.22,SE,102103.38
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:05 CDT,97134,25.49,78.27,8.06,13.16,0,E,102085.65
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:10 CDT,97133,25.42,78.41,7.02,12.66,0,ESE,102085.78
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:15 CDT,97133,25.4,78.41,6.62,12.66,0,SE,102086.12
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:20 CDT,97133,25.35,78.78,8.02,14.83,0,ESE,102086.97
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:25 CDT,97138,25.3,79.09,8.03,14.49,0,ESE,102093.07
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:30 CDT,97151,25.28,79.32,7.14,14.16,0,E,102107.07
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:35 CDT,97143,25.2,79.76,6.83,14.16,0.4,SSE,102100.02
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:40 CDT,97137,25.11,80.3,8.47,18.49,0.48,ESE,102095.24
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:45 CDT,97138,25.06,80.5,8.03,15.16,0.38,E,102097.14
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:50 CDT,97151,25,75.04,10.3,17.49,0.89,ESE,102111.87
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 01:55 CDT,97147,24.62,75.41,7.03,17.33,15.97,SSE,102114.13
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:00 CDT,97157,23.7,77.27,4.37,15,14.56,SE,102140.37
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:05 CDT,97158,22.67,78.89,3.7,15,8.42,SE,102159.15
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:10 CDT,97141,21.87,80,5.82,15,4.4,ESE,102155.13
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:15 CDT,97109,21.23,82.3,3.71,9.66,1.66,SE,102132.61
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:20 CDT,97095,20.84,84.4,4.06,9.66,0.01,ESE,102124.68
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:25 CDT,97062,20.52,83.3,4.89,9.66,0,SE,102095.58
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:30 CDT,97036,20.34,84.2,3.66,9.66,0,E,102071.39
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:35 CDT,97030,20.2,83.7,2.88,9.66,0,SE,102067.53
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:40 CDT,97014,20.1,83.6,2.65,9.66,0,SE,102052.46
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:45 CDT,97028,20.1,84.2,3.98,9.66,0,ESE,102067.18
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:50 CDT,96997,20.12,83.9,2.8,9.66,0,E,102034.22
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 02:55 CDT,96966,20.25,83,3.27,9.66,0,ESE,101999.34
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:00 CDT,96984,20.4,83.8,3.16,9.66,0,SE,102015.64
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:05 CDT,97005,20.46,83.1,4.43,9.66,0,SE,102036.68
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:10 CDT,97021,20.54,82.4,3.64,9.66,0,ESE,102052.11
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:15 CDT,97065,20.62,82.5,4.8,9.66,0,SE,102096.99
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:20 CDT,97052,20.62,81.4,3.32,9.66,0,ESE,102083.33
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:25 CDT,97046,20.67,82,3.74,9.66,0,SSE,102076.14
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:30 CDT,97069,20.78,82.9,4.6,9.66,0,SSE,102098.4
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:35 CDT,97063,20.86,84.9,5.21,9.66,0,SE,102090.67
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:40 CDT,97048,20.82,85.9,4,9.66,0,ENE,102075.59
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:45 CDT,97031,20.75,85.9,3.53,9.66,0,SE,102058.93
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:50 CDT,97010,20.68,86,2.65,9.66,0,E,102038.07
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 03:55 CDT,96996,20.7,86.1,2.12,9.66,0,ESE,102022.99
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:00 CDT,97001,20.69,86.2,2.32,9.66,0.02,SE,102028.42
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:05 CDT,96989,20.66,86.2,2.25,9.66,0,ESE,102016.33
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:10 CDT,96980,20.64,85.8,0.95,9.66,0,SSE,102007.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:15 CDT,96994,20.62,86.4,1.64,9.66,0,WSW,102022.29
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:20 CDT,96999,20.61,86.7,0.78,9.66,0,NW,102027.72
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:25 CDT,97015,20.59,87,0.77,9.66,0.09,SSW,102044.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:30 CDT,97024,20.53,87.3,0.38,9.66,0.26,E,102055.41
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:35 CDT,97035,20.47,87.6,0,9.66,0.1,,102068.03
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:40 CDT,97051,20.39,88,0.68,9.66,0,SW,102086.26
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:45 CDT,97065,20.39,88.7,0.6,9.66,0,SSE,102100.98
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:50 CDT,97062,20.43,88.7,0.27,9.66,0,NE,102097.13
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 04:55 CDT,97061,20.5,88.6,0.62,9.66,0,NNW,102094.85
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:00 CDT,97054,20.54,87.8,2.18,9.66,0,NNW,102086.79
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:05 CDT,97061,20.54,87.8,1.66,9.66,0,WNW,102094.15
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:10 CDT,97078,20.54,87.7,1.74,9.66,0,NW,102112.03
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:15 CDT,97085,20.51,87.9,2.3,9.66,0,NW,102119.92
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:20 CDT,97100,20.45,88,2.6,9.66,0,NNW,102136.75
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:25 CDT,97107,20.44,87.8,1.87,9.66,0,NNW,102144.29
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:30 CDT,97111,20.45,87.7,2.03,9.66,0,NNW,102148.32
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:35 CDT,97121,20.46,87.6,1.45,9.66,0,NW,102158.67
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:40 CDT,97110,20.43,87.4,1.52,9.66,0,NNE,102147.62
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:45 CDT,97110,20.46,87.2,0.25,9.66,0,SW,102147.1
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:50 CDT,97133,20.46,87.6,1.35,9.66,0,WSW,102171.29
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 05:55 CDT,97136,20.5,87.8,1.08,9.66,0,SW,102173.74
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:00 CDT,97142,20.54,88.2,1,9.66,0,ESE,102179.35
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:05 CDT,97144,20.56,88.2,0.75,9.66,0,SE,102181.1
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:10 CDT,97141,20.61,87.9,1.03,9.66,0,SE,102177.07
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:15 CDT,97139,20.65,88.5,2.11,9.66,0.1,ESE,102174.26
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:20 CDT,97134,20.64,90.7,2.29,9.66,2.64,ESE,102169.16
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:25 CDT,97128,20.52,92.2,2.02,9.66,1.66,SE,102164.95
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:30 CDT,97114,20.41,93,2.88,9.66,1.23,SE,102152.15
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:35 CDT,97107,20.33,93.6,3.05,9.66,1.31,SSE,102146.18
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:40 CDT,97106,20.31,94,2.99,9.66,1.36,SE,102145.48
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:45 CDT,97105,20.33,94.2,2.12,9.66,3.16,ESE,102144.08
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:50 CDT,97112,20.37,94.3,1.65,9.66,3.19,SSE,102150.74
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 06:55 CDT,97126,20.43,94.6,1.65,9.66,7.71,S,102164.41
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:00 CDT,97140,20.58,94.8,1.5,9.66,6.91,SW,102176.5
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:05 CDT,97151,20.71,95.2,0.38,9.66,7.4,NW,102185.79
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:10 CDT,97160,20.85,95.1,0.04,9.66,2.5,NE,102192.8
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:15 CDT,97162,20.93,95.1,0.72,9.66,4.45,NE,102193.51
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:20 CDT,97158,20.98,95.7,1.53,9.66,12.68,ESE,102188.42
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:25 CDT,97140,21.11,96.1,2.62,9.66,20.25,SSE,102167.21
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:30 CDT,97131,21.33,95.7,2.78,9.66,25.24,SE,102153.91
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:35 CDT,97128,21.5,95.6,2.68,9.66,44.06,SE,102147.79
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:40 CDT,97120,21.74,95.2,4.22,9.66,68.51,ESE,102135.2
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:45 CDT,97110,22.15,94,2.83,8.5,88.02,SE,102117.57
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:50 CDT,97103,22.4,93,2.84,8.5,70.64,ESE,102105.89
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 07:55 CDT,97082,22.59,91.8,5.34,10.83,108.65,SE,102080.53
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:00 CDT,97052,22.85,90.9,5.85,10.5,143.26,SE,102044.5
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:05 CDT,97054,23.16,89.2,4.44,11.66,137.63,SE,102041.27
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:10 CDT,97078,23.42,88.1,2.91,11.66,121.37,SE,102062.04
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:15 CDT,97097,23.57,88,3.54,11.66,92.26,S,102079.44
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:20 CDT,97123,23.63,88,2.54,11.66,90.92,SE,102105.74
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:25 CDT,97122,23.64,87.8,4.52,11.66,77.7,SE,102104.52
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:30 CDT,97119,23.59,88.4,4.95,9.33,67.71,S,102102.22
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:35 CDT,97120,23.58,88.2,3.77,8.83,67.35,SSE,102103.45
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:40 CDT,97128,23.59,88.2,4.2,8.83,53.71,SSE,102111.69
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:45 CDT,97142,23.56,88.9,4.17,8.83,65.85,SSE,102126.91
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:50 CDT,97145,23.57,88.3,4.92,10.66,76.19,ESE,102129.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 08:55 CDT,97142,23.65,88.2,4.4,9.83,82.59,SE,102125.37
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:00 CDT,97147,23.72,87.5,4.01,9.83,79.49,SE,102129.43
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:05 CDT,97147,23.81,86.8,4.2,9.83,90.46,SSE,102127.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:10 CDT,97149,23.91,86.6,4.68,9.83,118.15,ESE,102128.28
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:15 CDT,97154,24.09,84.9,4.14,9.5,157.42,SE,102130.47
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:20 CDT,97156,24.31,84.5,4.92,9.5,195.18,ESE,102128.81
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:25 CDT,97153,24.62,83.5,3.64,9.5,190.73,ESE,102120.37
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:30 CDT,97161,24.75,82.2,5.4,9.66,199.62,SSE,102126.57
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:35 CDT,97164,24.9,81.3,6.03,10.99,272.22,SSE,102127.18
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:40 CDT,97150,25.08,79.91,5.58,10,182.9,SE,102109.41
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:45 CDT,97142,25.18,78.8,6.23,11.16,332.38,ESE,102099.31
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:50 CDT,97127,25.37,79.57,6.2,12.5,266.06,SSE,102080.32
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 09:55 CDT,97126,25.51,78.76,5.76,12,250.33,ESE,102076.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:00 CDT,97138,25.58,77.48,6.53,12,261.97,ESE,102088.33
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:05 CDT,97137,25.49,79.02,7.28,13.99,179.16,SSE,102088.8
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:10 CDT,97134,25.31,79.62,5.23,12.16,145.26,SSE,102088.69
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:15 CDT,97136,25.21,79.82,6.71,12.16,120.08,SSE,102092.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:20 CDT,97154,25.01,80.8,6.11,12.16,70.09,SE,102114.8
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:25 CDT,97160,24.83,81.4,4.74,12.16,68.73,SE,102124.17
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:30 CDT,97161,24.79,83.5,6.33,12.16,87.62,SSE,102125.88
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:35 CDT,97161,24.51,87.8,6.33,13.16,172.2,SE,102130.62
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:40 CDT,97136,24.25,88.5,6.81,13,288.63,SSE,102108.78
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:45 CDT,97126,24.31,88.1,7.3,12.16,154.74,SE,102097.25
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:50 CDT,97106,24.23,89.5,5.99,12.16,156.24,SE,102077.58
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 10:55 CDT,97119,24.09,90.7,5.08,12.5,128.26,S,102093.63
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:00 CDT,97129,23.95,91.3,3.73,11.5,93.82,SE,102106.54
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:05 CDT,97126,23.98,89.5,3.5,11.5,104.01,SE,102102.88
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:10 CDT,97127,24.15,88.4,2.56,11.5,99.75,SSE,102101.03
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:15 CDT,97126,24.39,86.1,3.1,11.5,124.9,ESE,102095.9
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:20 CDT,97119,24.59,84.5,3.32,11.5,115.75,SE,102085.14
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:25 CDT,97117,24.8,83.2,5.16,11.5,134.26,SE,102079.47
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:30 CDT,97113,24.87,83.3,5.54,9.83,116.39,SE,102074.07
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:35 CDT,97115,24.92,84.1,4.44,9.83,130.61,SE,102075.31
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:40 CDT,97115,25.03,82.9,5.11,9.83,133.66,S,102073.45
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:45 CDT,97119,25.04,82.1,4.93,9.83,98.98,S,102077.49
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:50 CDT,97122,24.98,82,4.14,9.83,77.17,SE,102081.67
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 11:55 CDT,97127,24.92,82.7,4.48,9.83,71.26,SE,102087.94
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:00 CDT,97120,24.93,82.4,3.34,9.83,67.37,ESE,102080.41
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:05 CDT,97118,24.98,82.9,3.51,9.83,82.19,ESE,102077.45
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:10 CDT,97110,25.06,81.8,3.6,9.83,80.97,SE,102067.69
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:15 CDT,97105,25.09,81.8,3.92,9.83,99.26,ESE,102061.93
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:20 CDT,97104,25.13,81.9,4.38,9.83,94.32,SSE,102060.2
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:25 CDT,97097,25.18,81,3.74,9.83,108.25,SE,102052
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:30 CDT,97098,25.3,80.1,5.31,10.16,116.57,SE,102051.02
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:35 CDT,97092,25.31,80.3,4.41,9.33,106.5,SE,102044.54
TWB14,Uvalde_2020_02,29.52639,-100.01833,436.7784,7/20/20,p,2020,06/18/2020 12:40 CDT,97087,25.31,80.2,5.94,10.33,113.14,SE,102039.29
