station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidty,wind.speed,wind.gust,incremental.precip,wind.cardinal.direction,atm.pressure,sea.level.pressure
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 00:15 CDT,22,46.5,2.06,,,SSE,95470.37,101786.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 00:35 CDT,22,46.5,2.06,,,SSE,95470.37,101786.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 00:55 CDT,21,49.43,2.06,,,SE,95470.37,101808.11
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 01:15 CDT,21,49.43,2.06,,,SSE,95470.37,101808.11
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 01:35 CDT,21,52.83,1.54,,,SE,95470.37,101808.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 01:55 CDT,21,52.83,2.06,,,SE,95470.37,101808.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 02:15 CDT,21,56.44,2.06,,,SSE,95470.37,101808.05
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 02:35 CDT,21,56.44,1.54,,,SSE,95470.37,101808.05
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 02:55 CDT,21,56.44,0,,,N,95470.37,101808.05
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 03:15 CDT,21,56.44,2.06,,,SSE,95470.37,101808.05
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 03:35 CDT,20,60.03,0,,,N,95470.37,101830.23
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 03:55 CDT,20,60.03,0,,,N,95470.37,101830.23
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 04:15 CDT,20,60.03,0,,,N,95502.06,101864.03
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 04:35 CDT,19,68.2,1.54,,,ESE,95502.06,101886.35
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 04:55 CDT,20,64.1,2.06,,,SE,95502.06,101864
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 05:15 CDT,19,68.2,2.57,,,SE,95502.06,101886.35
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 05:35 CDT,19,68.2,2.06,,,SSE,95502.06,101886.35
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 05:55 CDT,19,68.2,2.06,,,SE,95533.75,101920.16
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 06:15 CDT,19,72.78,2.57,,,SE,95533.75,101920.12
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 06:35 CDT,19,72.78,2.06,,,SE,95533.75,101920.12
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 06:55 CDT,20,72.97,2.06,,,SE,95565.43,101931.52
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 07:15 CDT,20,72.97,2.06,,,SE,95597.12,101965.32
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 07:35 CDT,20,77.79,2.06,,,SE,95597.12,101965.28
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 07:55 CDT,22,68.81,2.06,,,SSE,95628.81,101954.79
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 08:15 CDT,22,73.32,3.09,,,SSE,95628.81,101954.75
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 08:35 CDT,23,69.01,3.6,,,SSE,95628.81,101932.84
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 08:55 CDT,24,64.98,3.6,,,SSE,95660.49,101944.83
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 09:15 CDT,25,65.2,3.09,6.17,,SSE,95660.49,101923.17
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 09:35 CDT,25,65.2,3.09,5.66,,SSW,95660.49,101923.17
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 09:55 CDT,26,57.69,3.09,,,SE,95660.49,101901.74
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 10:15 CDT,27,51.05,3.09,,,SE,95660.49,101880.45
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 10:35 CDT,27,47.88,3.6,7.2,,ESE,95660.49,101880.49
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 10:55 CDT,28,37.16,4.12,,,SSE,95660.49,101859.41
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 11:15 CDT,28,37.16,2.06,7.72,,,95660.49,101859.41
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 11:35 CDT,29,35.07,3.09,6.69,,SSE,95660.49,101838.38
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 11:55 CDT,29,39.96,5.66,,,SE,95628.81,101804.58
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 12:15 CDT,29,42.63,5.66,8.75,,SSE,95628.81,101804.55
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 12:35 CDT,29,45.44,5.66,8.23,,SSE,95628.81,101804.51
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 12:55 CDT,29,45.44,4.63,9.77,,SE,95628.81,101804.51
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 13:15 CDT,30,42.9,5.14,,,SSE,95597.12,101749.89
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 13:35 CDT,30,40.24,4.12,6.69,,ESE,95565.43,101716.2
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 13:55 CDT,30,40.24,6.17,9.26,,SE,95533.75,101682.48
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 14:15 CDT,31,35.64,5.14,,,SSE,95533.75,101661.79
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 14:35 CDT,31,35.64,5.66,,,S,95502.06,101628.07
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 14:55 CDT,31,35.64,6.17,,,SE,95502.06,101628.07
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 15:15 CDT,31,38.01,6.17,8.75,,SSE,95470.37,101594.31
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 15:35 CDT,31,38.01,4.63,7.2,,E,95438.69,101560.6
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 15:55 CDT,31,35.64,5.14,,,ESE,95438.69,101560.63
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 16:15 CDT,31,35.64,3.6,6.17,,ESE,95407,101526.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 16:35 CDT,31,35.64,3.6,7.2,,SE,95407,101526.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 16:55 CDT,31,35.64,6.17,,,ESE,95407,101526.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 17:15 CDT,31,38.01,5.14,,,SE,95375.32,101493.16
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 17:35 CDT,32,33.67,4.63,8.75,,SE,95375.32,101472.64
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 17:55 CDT,32,33.67,4.63,8.23,,SE,95343.63,101438.93
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 18:15 CDT,32,33.67,4.63,7.72,,SE,95343.63,101438.93
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 18:35 CDT,32,33.67,4.12,9.26,,SSE,95311.94,101405.21
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 18:55 CDT,32,31.55,4.63,8.75,,ESE,95343.63,101438.96
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 19:15 CDT,31,31.27,5.14,8.23,,SE,95343.63,101459.54
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 19:35 CDT,31,33.39,4.63,9.26,,SSE,95343.63,101459.51
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 19:55 CDT,30,37.73,6.17,9.26,,SE,95343.63,101480.16
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 20:15 CDT,30,37.73,6.17,8.75,,SE,95375.32,101513.89
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 20:35 CDT,29,42.63,4.63,,,SE,95375.32,101534.69
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 20:55 CDT,28,45.17,4.12,7.2,,SE,95375.32,101555.66
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 21:15 CDT,28,45.17,3.6,,,SE,95407,101589.39
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 21:35 CDT,28,45.17,3.6,,,SE,95407,101589.39
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 21:55 CDT,28,48.15,5.14,8.75,,SSE,95438.69,101623.1
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 22:15 CDT,27,51.05,5.14,,,S,95438.69,101644.23
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 22:35 CDT,27,54.4,4.63,,,SSE,95470.37,101677.93
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 22:55 CDT,26,57.69,5.14,8.75,,SSE,95502.06,101732.97
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 23:15 CDT,26,57.69,6.17,,,SSE,95533.75,101766.73
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 23:35 CDT,26,57.69,5.14,7.72,,S,95533.75,101766.73
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/15/2020 23:55 CDT,25,61.21,5.66,,,SSE,95533.75,101788.17
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 00:15 CDT,25,61.21,3.6,,,SSE,95565.43,101821.93
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 00:35 CDT,24,64.98,3.6,,,S,95533.75,101809.77
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 00:55 CDT,24,64.98,3.09,,,S,95533.75,101809.77
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 01:15 CDT,23,69.01,3.6,,,SSE,95502.06,101797.73
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 01:35 CDT,23,69.01,2.57,,,SE,95502.06,101797.73
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 01:55 CDT,22,73.32,3.6,,,SE,95502.06,101819.62
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 02:15 CDT,22,73.32,3.6,,,SSE,95470.37,101785.83
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 02:35 CDT,22,78.09,3.09,,,SE,95470.37,101785.78
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 02:55 CDT,22,78.09,3.6,,,SSE,95438.69,101752.01
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 03:15 CDT,22,78.09,4.12,,,SSE,95438.69,101752.01
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 03:35 CDT,22,78.09,3.09,,,SSE,95438.69,101752.01
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 03:55 CDT,22,78.09,3.09,,,SSE,95438.69,101752.01
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 04:15 CDT,22,83.13,3.09,,,SSE,95470.37,101785.74
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 04:35 CDT,22,83.13,3.09,,,SSE,95470.37,101785.74
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 04:55 CDT,22,83.13,3.09,,,SSE,95470.37,101785.74
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 05:15 CDT,22,83.13,2.06,,,SSE,95470.37,101785.74
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 05:35 CDT,22,83.13,2.06,,,SE,95502.06,101819.52
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 05:55 CDT,22,83.13,2.06,,,SE,95502.06,101819.52
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 06:15 CDT,21,88.37,2.06,,,ESE,95502.06,101841.56
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 06:35 CDT,21,88.37,2.57,,,SE,95502.06,101841.56
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 06:55 CDT,21,88.37,1.54,,,SE,95533.75,101875.36
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 07:15 CDT,21,88.37,2.57,,,SE,95533.75,101875.36
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 07:35 CDT,22,83.13,2.57,,,SSE,95565.43,101887.09
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 07:55 CDT,23,78.24,2.57,,,SSE,95565.43,101865.19
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 08:15 CDT,23,83.25,3.09,,,S,95565.43,101865.14
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 08:35 CDT,24,78.39,3.6,,,S,95597.12,101877.16
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 08:55 CDT,24,73.67,3.6,6.69,,S,95597.12,101877.21
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 09:15 CDT,25,69.4,3.6,,,S,95597.12,101855.6
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 09:35 CDT,25,69.4,4.12,,,S,95628.81,101889.37
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 09:55 CDT,,,,,,,,
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 10:15 CDT,,,,,,,,
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 10:35 CDT,27,61.67,4.12,7.2,,SE,95597.12,101812.83
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 10:55 CDT,28,58.18,3.09,7.72,,,95565.43,101757.92
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 11:15 CDT,28,58.18,5.14,,,SE,95565.43,101757.92
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 11:35 CDT,24,73.67,6.69,11.32,,SSW,95565.43,101843.44
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 11:55 CDT,23,83.25,1.54,,3.048,S,95565.43,101865.14
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 12:15 CDT,26,69.6,2.57,,,S,95533.75,101766.59
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 12:35 CDT,28,61.9,5.66,,,S,95502.06,101690.4
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 12:55 CDT,28,58.18,5.66,,,S,95502.06,101690.45
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 13:15 CDT,28,58.18,3.09,6.17,,SE,95470.37,101656.7
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 13:35 CDT,29,51.58,5.66,,,SSE,95438.69,101602.03
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 13:55 CDT,28,54.65,4.63,,,S,95407,101589.27
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 14:15 CDT,30,51.84,5.66,,,S,95375.32,101513.69
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 14:35 CDT,30,48.69,5.66,10.29,,S,95375.32,101513.73
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 14:55 CDT,30,42.9,5.66,9.77,,S,95343.63,101480.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 15:15 CDT,31,43.18,5.66,8.75,,S,95311.94,101425.64
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 15:35 CDT,31,40.52,5.66,8.75,,S,95280.26,101391.96
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 15:55 CDT,31,38.01,6.17,9.77,,SSE,95248.57,101358.28
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 16:15 CDT,30,48.69,6.69,11.32,,SE,95248.57,101378.82
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 16:35 CDT,30,42.9,6.69,10.29,,SE,95216.89,101345.19
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 16:55 CDT,30,45.72,5.66,8.75,,SE,95185.19,101311.41
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 17:15 CDT,31,40.52,5.66,10.8,,SE,95153.51,101257.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 17:35 CDT,31,40.52,6.17,10.8,,SE,95121.83,101223.37
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 17:55 CDT,31,38.01,7.2,10.29,,SSE,95121.83,101223.41
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 18:15 CDT,31,38.01,5.66,10.8,,SSE,95090.14,101189.69
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 18:35 CDT,31,38.01,6.69,10.29,,SSE,95090.14,101189.69
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 18:55 CDT,31,40.52,5.66,8.75,,SSE,95090.14,101189.65
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 19:15 CDT,30,42.9,5.66,11.32,,SSE,95090.14,101210.28
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 19:35 CDT,30,37.73,8.23,,,SSE,95090.14,101210.35
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 19:55 CDT,29,39.96,7.2,11.32,,SSE,95090.14,101231.12
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 20:15 CDT,29,42.63,6.69,,,SSE,95121.83,101264.82
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 20:35 CDT,28,48.15,5.66,8.23,,SSE,95090.14,101251.96
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 20:55 CDT,28,42.34,6.69,10.8,,SSE,95121.83,101285.78
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 21:15 CDT,28,42.34,6.17,,,SSE,95153.51,101319.51
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 21:35 CDT,27,47.88,4.63,,,SSE,95185.19,101374.29
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 21:55 CDT,27,47.88,4.12,,,SSE,95185.19,101374.29
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 22:15 CDT,26,50.78,3.6,,,SSE,95216.89,101429.27
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 22:35 CDT,25,57.45,3.09,,,SSE,95216.89,101450.61
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 22:55 CDT,25,57.45,3.09,,,SSE,95248.57,101484.36
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 23:15 CDT,25,57.45,2.57,,,SSE,95280.26,101518.13
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 23:35 CDT,24,60.98,2.57,,,SSE,95280.26,101539.66
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/16/2020 23:55 CDT,24,60.98,2.57,,,SE,95311.94,101573.42
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 00:15 CDT,23,64.76,3.09,,,SSE,95311.94,101595.12
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 00:35 CDT,23,64.76,2.57,,,SSE,95311.94,101595.12
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 00:55 CDT,23,64.76,2.57,,,SSE,95280.26,101561.35
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 01:15 CDT,23,64.76,3.6,6.17,,SSE,95280.26,101561.35
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 01:35 CDT,23,64.76,3.6,,,SSE,95248.57,101527.57
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 01:55 CDT,23,64.76,4.63,,,SSE,95248.57,101527.57
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 02:15 CDT,23,64.76,4.63,,,S,95248.57,101527.57
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 02:35 CDT,22,68.81,3.6,,,S,95216.89,101515.62
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 02:55 CDT,22,68.81,4.12,,,SSE,95216.89,101515.62
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 03:15 CDT,22,68.81,3.09,,,S,95216.89,101515.62
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 03:35 CDT,21,73.15,4.12,,,SSE,95185.19,101503.79
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 03:55 CDT,21,73.15,3.09,,,S,95185.19,101503.79
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 04:15 CDT,20,77.79,3.6,,,S,95185.19,101525.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 04:35 CDT,20,77.79,3.6,,,S,95185.19,101525.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 04:55 CDT,20,77.79,4.63,,,SSE,95185.19,101525.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 05:15 CDT,20,77.79,4.12,,,SSE,95185.19,101525.91
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 05:35 CDT,20,82.89,3.6,,,SSE,95185.19,101525.87
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 05:55 CDT,19,88.2,3.09,,,SSE,95216.89,101581.96
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 06:15 CDT,19,88.2,3.09,,,SSE,95216.89,101581.96
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 06:35 CDT,19,88.2,2.57,,,S,95248.57,101615.76
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 06:55 CDT,19,88.2,2.06,,,S,95248.57,101615.76
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 07:15 CDT,19,88.2,2.06,,,S,95248.57,101615.76
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 07:35 CDT,20,88.29,3.09,,,S,95280.26,101627.23
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 07:55 CDT,21,83.01,3.6,6.69,,S,95280.26,101605.08
KBBD,Menard_2020_01,31.17917,-99.32389,556.8696,7/21/20,p,2020,06/17/2020 08:15 CDT,22,78.09,6.17,,,S,95280.26,101583.1
