station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,incremental.precip,accumulated.precip,additive.precip,wind.cardinaldirection,seal.level.pressure
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 00:04 CDT,99966,22.78,49,2.68,3.13,0,,,458.724,NE,101997.84
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 01:04 CDT,100000,22.22,52,2.68,3.13,0,,,458.724,NE,102036.41
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 02:04 CDT,100000,21.11,55,2.23,2.68,0,,,458.724,NE,102044.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 03:04 CDT,100034,20.56,57,2.68,3.58,0,,,458.724,NE,102082.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 04:04 CDT,100034,20.56,58,2.23,3.58,0,,,458.724,NE,102082.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 05:04 CDT,100034,20,63,2.68,3.58,0,,,458.724,NE,102086.65
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 06:04 CDT,100068,18.89,68,2.23,3.13,0,,,458.724,NE,102129.21
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 07:04 CDT,100068,18.33,71,1.79,3.58,0,,,458.724,NNE,102133.2
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 08:04 CDT,100102,20,66,1.79,2.23,20,,,458.724,NE,102156.03
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 09:04 CDT,100169,23.89,57,1.34,2.23,182,,,458.724,ENE,102197.26
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 10:04 CDT,100169,25.56,51,2.23,3.58,398,,,458.724,E,102185.83
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 11:04 CDT,100169,27.22,47,2.68,5.37,606,,,458.724,E,102174.59
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 12:04 CDT,100169,28.33,43,2.23,5.37,784,,,458.724,ENE,102167.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 13:04 CDT,100169,29.44,39,2.23,5.37,914,,,458.724,E,102159.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 14:04 CDT,100102,30.56,36,3.13,5.81,989,,,458.724,ENE,102084.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 15:04 CDT,100034,31.11,32,2.68,6.7,1002,,,458.724,ENE,102011.1
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 16:04 CDT,99966,32.22,31,2.68,7.15,965,,,458.724,ENE,101934.52
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 17:04 CDT,99899,32.22,33,3.13,7.6,837,,,458.724,ENE,101866.19
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 18:04 CDT,99831,32.22,32,4.02,6.7,689,,,458.724,NE,101796.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 19:04 CDT,99763,32.22,32,3.13,5.37,546,,,458.724,NE,101727.51
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 20:04 CDT,99695,30.56,35,2.68,5.37,301,,,458.724,NE,101668.99
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 21:04 CDT,99695,28.89,39,1.34,4.02,113,,,458.724,ENE,101679.99
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 22:04 CDT,99695,26.11,46,1.34,3.13,17,,,458.724,ENE,101698.58
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/12/2020 23:04 CDT,99695,25,50,0.9,2.23,0,,,458.724,E,101706.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 00:04 CDT,99729,23.89,54,0.9,1.79,0,,,458.724,ENE,101748.36
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 01:04 CDT,99695,22.78,57,1.79,2.23,0,,,458.724,NNE,101721.3
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 02:04 CDT,99695,22.22,58,2.23,2.68,0,,,458.724,NE,101725.18
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 03:04 CDT,99695,21.67,60,2.23,2.68,0,,,458.724,NE,101729
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 04:04 CDT,99695,21.67,62,2.23,3.58,0,,,458.724,NE,101728.99
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 05:04 CDT,99695,21.11,65,2.23,3.58,0,,,458.724,NE,101732.89
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 06:04 CDT,99695,20.56,68,1.79,2.68,0,,,458.724,NE,101736.74
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 07:04 CDT,99695,20,69,1.79,2.68,0,,,458.724,NE,101740.67
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 08:04 CDT,99729,21.11,67,1.34,2.23,17,,,458.724,NE,101767.58
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 09:04 CDT,99763,24.44,60,2.23,3.13,171,,,458.724,NE,101779.26
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 10:04 CDT,99763,27.22,52,1.79,3.58,379,,,458.724,NE,101760.44
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 11:04 CDT,99763,28.89,46,3.13,5.37,586,,,458.724,ENE,101749.31
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 12:04 CDT,99729,30,39,3.13,5.81,769,,,458.724,ENE,101707.33
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 13:04 CDT,99695,30.56,33,3.13,7.15,910,,,458.724,E,101669
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 14:04 CDT,99628,31.67,34,3.13,6.7,983,,,458.724,ENE,101593.42
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 15:04 CDT,99526,32.22,34,2.23,6.26,1001,,,458.724,E,101485.84
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 16:04 CDT,99458,32.22,30,2.68,7.15,969,,,458.724,ENE,101416.52
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 17:04 CDT,99391,33.33,29,2.68,6.7,873,,,458.724,E,101341.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 18:04 CDT,99323,32.78,31,3.58,7.15,725,,,458.724,NE,101275.24
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 19:04 CDT,99289,32.78,32,3.13,6.26,537,,,458.724,NE,101240.57
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 20:04 CDT,99255,31.67,33,3.13,5.81,330,,,458.724,NE,101213.06
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 21:04 CDT,99323,30,37,2.23,4.92,126,,,458.724,ENE,101293.28
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 22:04 CDT,99289,27.22,45,1.79,3.13,9,,,458.724,ENE,101276.98
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/13/2020 23:04 CDT,99357,25.56,50,1.34,3.13,0,,,458.724,ENE,101357.48
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 00:04 CDT,99424,25,53,1.34,3.13,0,,,458.724,ENE,101429.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 01:04 CDT,99424,23.89,57,1.79,2.68,0,,,458.724,ENE,101437.17
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 02:04 CDT,99424,23.89,59,1.79,3.58,0,,,458.724,ENE,101437.16
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 03:04 CDT,99391,23.33,59,1.34,4.02,0,,,458.724,ENE,101407.33
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 04:04 CDT,99357,21.67,64,1.34,2.23,0,,,458.724,ENE,101384.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 05:04 CDT,99391,21.11,67,1.34,2.23,0,,,458.724,ENE,101422.67
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 06:04 CDT,99391,20.56,70,1.34,2.23,0,,,458.724,ENE,101426.51
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 07:04 CDT,99458,20,74,0,1.79,0,,,458.724,,101498.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 08:04 CDT,99492,19.44,79,1.79,2.23,21,,,458.724,N,101537.43
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 09:04 CDT,99526,24.44,61,1.34,1.79,184,,,458.724,ENE,101537.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 10:04 CDT,99560,26.67,53,1.34,2.68,399,,,458.724,ENE,101557.07
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 11:04 CDT,99594,28.89,43,2.23,3.58,613,,,458.724,ESE,101576.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 12:04 CDT,99594,30,33,3.13,5.37,793,,,458.724,E,101569.68
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 13:04 CDT,99560,31.11,31,3.13,5.37,924,,,458.724,ESE,101527.74
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 14:04 CDT,99526,31.11,30,2.23,6.26,999,,,458.724,ESE,101493.07
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 15:04 CDT,99458,31.67,28,2.23,8.05,1017,,,458.724,E,101420.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 16:04 CDT,99424,32.22,30,4.02,7.6,982,,,458.724,E,101381.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 17:04 CDT,99391,32.78,28,3.58,6.7,880,,,458.724,E,101344.59
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 18:04 CDT,99357,33.33,28,2.68,7.6,736,,,458.724,ESE,101306.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 19:04 CDT,99323,32.22,29,2.68,6.7,454,,,458.724,ESE,101278.86
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 20:04 CDT,99323,32.22,30,1.79,4.92,337,,,458.724,E,101278.86
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 21:04 CDT,99357,31.11,35,1.34,3.58,129,,,458.724,E,101320.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 22:04 CDT,99357,28.33,41,1.79,3.13,9,,,458.724,E,101338.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/14/2020 23:04 CDT,99424,27.22,45,1.79,3.13,0,,,458.724,E,101414.68
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 00:04 CDT,99458,26.11,52,1.34,2.68,0,,,458.724,ESE,101456.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 01:04 CDT,99492,25.56,56,2.23,4.02,0,,,458.724,ESE,101495.18
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 02:04 CDT,99526,24.44,63,0.9,2.68,0,,,458.724,SE,101537.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 03:04 CDT,99526,23.33,69,0.45,2.23,0,,,458.724,S,101545.04
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 04:04 CDT,99560,23.33,72,0.45,1.79,0,,,458.724,SSW,101579.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 05:04 CDT,99526,22.78,74,1.34,3.13,0,,,458.724,SW,101548.82
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 06:04 CDT,99560,22.22,78,0,2.23,0,,,458.724,,101587.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 07:04 CDT,99594,21.67,81,0.45,1.79,0,,,458.724,SSE,101625.88
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 08:04 CDT,99661,22.22,79,0.45,1.34,19,,,458.724,SSE,101690.43
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 09:04 CDT,99729,25,73,0.9,1.79,174,,,458.724,ESE,101740.7
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 10:04 CDT,99763,27.22,69,2.23,4.02,383,,,458.724,S,101760.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 11:04 CDT,99763,28.89,64,1.79,4.47,593,,,458.724,ESE,101749.24
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 12:04 CDT,99763,30,56,2.23,4.92,747,,,458.724,SE,101741.93
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 13:04 CDT,99763,30.56,54,1.79,5.37,755,,,458.724,ESE,101738.25
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 14:04 CDT,99695,31.67,50,1.79,6.26,873,,,458.724,E,101661.66
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 15:04 CDT,99661,32.78,46,3.58,7.15,837,,,458.724,E,101619.81
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 16:04 CDT,99594,33.33,42,3.58,6.7,808,,,458.724,ESE,101547.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 17:04 CDT,99526,34.44,39,2.68,6.26,815,,,458.724,ESE,101471.53
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 18:04 CDT,99458,33.33,37,2.68,8.05,527,,,458.724,ESE,101409.32
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 19:04 CDT,99458,33.89,35,2.68,6.7,561,,,458.724,ESE,101405.74
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 20:04 CDT,99424,32.78,38,3.13,7.15,327,,,458.724,ESE,101378.19
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 21:04 CDT,99458,31.67,42,2.68,5.81,120,,,458.724,E,101420.03
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 22:04 CDT,99526,28.33,56,3.58,6.26,9,,,458.724,S,101511.27
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/15/2020 23:04 CDT,99560,26.11,68,2.68,6.7,0,,,458.724,S,101560.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 00:04 CDT,99628,25,73,1.79,4.92,0,,,458.724,S,101637.67
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 01:04 CDT,99628,24.44,77,1.79,3.58,0,,,458.724,S,101641.47
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 02:04 CDT,99628,23.89,80,1.79,2.68,0,,,458.724,SSW,101645.23
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 03:04 CDT,99594,23.33,83,0.9,2.23,0,,,458.724,S,101614.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 04:04 CDT,99560,22.22,87,1.34,2.23,0,,,458.724,S,101587.35
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 05:04 CDT,99594,21.67,93,0.45,1.79,0,,,458.724,SSE,101625.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 06:04 CDT,99594,21.67,95,0.45,1.79,0,,,458.724,ESE,101625.84
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 07:04 CDT,99628,21.11,95,0.9,1.79,0,,,458.724,E,101664.44
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 08:04 CDT,99661,21.67,96,0.9,1.79,22,,,458.724,E,101694.2
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 09:04 CDT,99695,25.56,86,2.23,4.92,209,,,458.724,S,101702.16
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 10:04 CDT,99729,26.67,79,2.23,4.02,331,,,458.724,SSW,101729.36
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 11:04 CDT,99729,28.89,66,2.23,4.47,524,,,458.724,S,101714.55
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 12:04 CDT,99729,30,57,1.79,5.37,621,,,458.724,SSE,101707.25
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 13:04 CDT,99661,31.67,46,2.23,6.26,904,,,458.724,S,101627.01
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 14:04 CDT,99628,32.22,44,3.13,6.26,961,,,458.724,SSW,101589.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 15:04 CDT,99526,33.33,38,2.68,6.7,950,,,458.724,SSE,101478.65
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 16:04 CDT,99458,33.89,36,2.68,6.26,869,,,458.724,SSE,101405.73
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 17:04 CDT,99357,33.89,34,3.13,7.15,887,,,458.724,SSE,101302.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 18:04 CDT,99289,34.44,33,3.58,6.7,654,,,458.724,S,101229.93
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 19:04 CDT,99255,34.44,33,2.68,7.15,519,,,458.724,SSE,101195.27
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 20:04 CDT,99221,33.33,34,1.79,5.81,311,,,458.724,SSE,101167.69
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 21:04 CDT,99221,32.22,37,1.34,5.37,126,,,458.724,SSE,101174.82
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 22:04 CDT,99221,28.33,44,1.34,2.23,11,,,458.724,ESE,101200.24
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/16/2020 23:04 CDT,99255,27.22,49,0.9,2.68,0,,,458.724,ESE,101242.28
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 00:04 CDT,99323,26.11,55,0.9,2.68,0,,,458.724,ESE,101319.07
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 01:04 CDT,99357,25,57,1.34,4.02,0,,,458.724,S,101361.25
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 02:04 CDT,99357,23.89,61,1.79,4.02,0,,,458.724,S,101368.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 03:04 CDT,99357,23.33,67,1.79,3.13,0,,,458.724,SSW,101372.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 04:04 CDT,99323,22.22,73,2.23,4.02,0,,,458.724,S,101345.56
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 05:04 CDT,99323,22.22,77,1.79,3.58,0,,,458.724,S,101345.55
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 06:04 CDT,99357,22.78,80,1.79,3.58,0,,,458.724,SSW,101376.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 07:04 CDT,99357,22.22,83,2.23,4.02,0,,,458.724,SSW,101380.22
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 08:04 CDT,99391,22.22,85,1.79,3.58,21,,,458.724,SSW,101414.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 09:04 CDT,99424,25,77,3.13,4.92,209,,,458.724,SSW,101429.54
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 10:04 CDT,99458,25.56,73,4.92,8.49,383,,,458.724,SSW,101460.44
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 11:04 CDT,99492,27.22,64,4.92,8.05,609,,,458.724,SSW,101483.97
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 12:04 CDT,99424,29.44,53,4.47,8.05,784,,,458.724,S,101399.9
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 13:04 CDT,99357,30.56,45,4.02,7.6,904,,,458.724,SSE,101324.25
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 14:04 CDT,99323,31.67,40,4.02,7.6,976,,,458.724,SSE,101282.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 15:04 CDT,99255,32.78,36,4.02,8.05,991,,,458.724,S,101205.88
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 16:04 CDT,99187,33.89,32,4.02,7.6,968,,,458.724,S,101129.45
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 17:04 CDT,99120,33.89,31,3.13,7.6,866,,,458.724,SSE,101061.14
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 18:04 CDT,99052,33.89,33,3.13,7.6,724,,,458.724,SSE,100991.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 19:04 CDT,98984,33.89,31,3.13,7.15,516,,,458.724,SSE,100922.48
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 20:04 CDT,98950,33.33,32,2.68,6.7,329,,,458.724,SSE,100891.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 21:04 CDT,98950,31.67,36,2.23,6.26,127,,,458.724,SSE,100902.03
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 22:04 CDT,98984,28.89,43,0.9,4.92,10,,,458.724,SE,100954.82
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/17/2020 23:04 CDT,99018,26.67,50,1.34,2.68,0,,,458.724,ESE,101004.2
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 00:04 CDT,99120,25.56,53,1.34,4.02,0,,,458.724,SSE,101115.7
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 01:04 CDT,99187,24.44,56,1.79,4.02,0,,,458.724,SSW,101191.63
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 02:04 CDT,99153,23.33,61,2.23,4.92,0,,,458.724,S,101164.5
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 03:04 CDT,99153,22.22,72,2.68,5.81,0,,,458.724,SSW,101172.1
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 04:04 CDT,99120,21.67,81,1.34,4.47,0,,,458.724,S,101142.21
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 05:04 CDT,99086,20.56,86,0.9,2.68,0,,,458.724,SE,101115.22
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 06:04 CDT,99086,20,90,0.45,2.23,0,,,458.724,SE,101119.12
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 07:04 CDT,99086,20,93,0.9,2.23,0,,,458.724,SSE,101119.12
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 08:04 CDT,99086,21.11,92,0.9,2.68,22,,,458.724,SE,101111.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,06/18/2020 09:04 CDT,99086,23.89,83,2.23,4.92,159,,,458.724,SSE,101092.24
