station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,accumulated.precip,wind.cardinaldirection,atm.pressure,sea.level.pressure
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 18:45 CDT,28.89,18,1.79,4.47,0,SSW,92646.89,99793.85
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 19:00 CDT,28.89,19,2.23,5.81,0,SW,92646.89,99793.84
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 19:16 CDT,27.78,22,3.13,6.26,0,SSE,92678.18,99854.69
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 19:31 CDT,26.67,23,1.34,5.37,0,SE,92678.18,99882.07
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 19:46 CDT,26.11,24,1.79,3.58,0,SSE,92678.18,99895.96
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 20:16 CDT,25,26,1.34,2.68,0,SSE,92709.47,99957.39
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 20:30 CDT,24.44,27,1.34,2.68,0,SSW,92709.47,99971.44
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 20:47 CDT,23.89,28,1.34,2.23,0,SSE,92740.76,100019.05
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 21:00 CDT,23.33,29,1.34,2.23,0,SSE,92740.76,100033.22
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 21:15 CDT,22.78,30,1.34,2.23,0,SSE,92772.05,100080.94
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 21:45 CDT,22.22,31,1.79,3.13,0,SSE,92803.34,100128.99
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 22:01 CDT,21.67,33,1.34,3.13,0,SSE,92803.34,100143.07
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 22:15 CDT,21.11,34,1.34,2.68,0,SSE,92834.62,100191.23
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 22:31 CDT,21.11,34,1.79,3.13,0,SSE,92834.62,100191.23
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 22:45 CDT,21.11,35,1.79,2.68,0,SSE,92834.62,100191.22
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 23:00 CDT,20.56,35,1.34,2.23,0,SSE,92834.62,100205.44
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 23:16 CDT,20.56,36,1.34,2.23,0,SSE,92834.62,100205.43
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 23:30 CDT,20.56,36,1.79,3.13,0,SSE,92834.62,100205.43
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/11/2021 23:45 CDT,20,36,1.34,2.68,0,SSE,92865.92,100253.75
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 00:01 CDT,19.44,38,1.79,4.02,0,SSE,92865.92,100268.32
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 00:16 CDT,20,41,2.68,4.92,0,S,92865.92,100253.7
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 00:30 CDT,20,44,2.68,4.47,0,SSE,92865.92,100253.67
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 00:48 CDT,19.44,46,2.23,5.37,0,SE,92865.92,100268.25
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 01:01 CDT,19.44,48,2.23,5.37,0,SSE,92865.92,100268.23
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 01:15 CDT,19.44,51,2.68,4.92,0,S,92865.92,100268.2
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 01:46 CDT,18.89,56,1.79,4.47,0,SSE,92897.21,100316.34
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 02:01 CDT,18.89,58,2.23,4.47,0,SE,92897.21,100316.32
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 02:15 CDT,18.33,59,2.23,4.02,0,SE,92865.92,100297.24
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 02:33 CDT,18.33,61,2.23,5.37,0,SE,92865.92,100297.22
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 02:45 CDT,18.33,61,2.23,4.47,0,SE,92865.92,100297.22
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 03:00 CDT,18.33,62,2.23,4.47,0,ENE,92865.92,100297.21
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 03:16 CDT,17.78,63,2.23,4.47,0,SE,92865.92,100311.71
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 03:31 CDT,17.78,64,1.79,3.58,0,SSE,92834.62,100277.89
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 03:45 CDT,17.78,64,1.79,3.58,0,SSE,92834.62,100277.89
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 04:16 CDT,17.22,65,1.79,3.13,0,SE,92834.62,100292.71
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 04:30 CDT,16.67,66,1.34,3.13,0,SSE,92803.34,100273.52
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 04:45 CDT,16.67,67,1.34,3.13,0,SE,92803.34,100273.51
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 05:01 CDT,16.67,66,1.34,4.02,0,SSE,92803.34,100273.52
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 05:16 CDT,16.11,68,1.34,2.68,0,SSE,92803.34,100288.44
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 05:30 CDT,16.11,69,1.34,2.68,0,SE,92803.34,100288.43
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 05:45 CDT,15.56,69,0.9,2.68,0,SSW,92803.34,100303.16
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 06:02 CDT,15.56,70,0.9,2.23,0,SE,92803.34,100303.16
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 06:15 CDT,15.56,70,0.9,2.68,0,SSE,92834.62,100336.96
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 06:30 CDT,15,70,1.34,2.68,0,SSE,92834.62,100352.02
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 06:46 CDT,15,71,1.34,3.13,0,SSE,92865.92,100385.85
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 07:01 CDT,15,74,2.23,4.02,0,SSE,92897.21,100419.65
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 07:16 CDT,15.56,78,2.23,4.47,0,SE,92897.21,100404.55
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 07:46 CDT,15.56,78,1.79,4.92,0,SE,92959.79,100472.19
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 08:01 CDT,16.11,78,1.79,6.26,0,S,92959.79,100457.43
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 08:17 CDT,16.11,78,2.23,5.37,0,ESE,92959.79,100457.43
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 08:32 CDT,16.67,77,2.23,5.37,0,SSW,92991.07,100476.27
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 08:45 CDT,16.67,74,2.23,4.47,0,SSE,92991.07,100476.3
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 09:00 CDT,16.67,72,2.23,6.7,0,SSE,92991.07,100476.31
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 09:15 CDT,17.22,71,3.13,5.37,0,SSE,93022.37,100495.49
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 09:17 CDT,17.22,71,2.68,5.37,0,SSE,93022.37,100495.49
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 09:31 CDT,17.22,70,3.13,6.26,0,SE,92991.07,100461.69
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 09:46 CDT,17.78,68,4.02,7.6,0,SE,93022.37,100480.66
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 10:00 CDT,17.78,67,3.58,6.26,0,SE,93053.65,100514.46
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 10:15 CDT,17.78,67,2.68,7.15,0,SSE,93053.65,100514.46
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 10:46 CDT,18.89,66,2.68,5.37,0,SE,93084.94,100518.97
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 11:00 CDT,19.44,65,2.68,5.81,0,SSW,93053.65,100470.76
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 11:15 CDT,20.56,64,1.79,4.02,0,SE,93053.65,100441.57
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 11:18 CDT,20.56,64,2.23,4.02,0,WSW,93053.65,100441.57
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 11:32 CDT,21.11,63,2.68,5.37,0,SSE,93053.65,100427.32
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 11:46 CDT,21.67,62,1.79,4.92,0,SSE,93053.65,100412.86
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 12:01 CDT,22.22,60,2.23,4.47,0,SSE,93053.65,100398.74
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 12:15 CDT,22.78,59,1.79,4.47,0,SW,93053.65,100384.4
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 12:31 CDT,23.89,56,1.79,4.47,0,ESE,93022.37,100322.42
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 12:46 CDT,24.44,54,1.34,4.47,0,SE,93022.37,100308.51
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 13:00 CDT,25.56,52,1.79,4.47,0,WSW,92991.07,100246.6
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 13:16 CDT,26.11,50,3.13,4.92,0,SE,92991.07,100232.86
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 13:31 CDT,27.22,49,1.79,4.92,0,SSE,92959.79,100171.54
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 13:45 CDT,27.78,45,2.23,5.81,0,ESE,92928.49,100124.03
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 14:00 CDT,28.33,41,2.23,5.37,0,S,92928.49,100110.55
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 14:16 CDT,28.89,42,1.34,4.47,0,ENE,92897.21,100063.1
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 14:31 CDT,28.89,36,2.23,5.81,0,SSE,92897.21,100063.19
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 14:45 CDT,29.44,38,2.23,4.92,0,SE,92865.92,100016.02
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 15:02 CDT,30,36,1.79,4.92,0,SE,92834.62,99968.73
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 15:16 CDT,30,35,2.68,5.37,0,ENE,92834.62,99968.74
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 15:30 CDT,30.56,34,0.45,4.92,0,SE,92834.62,99955.19
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 15:46 CDT,31.11,32,1.34,4.02,0,SW,92803.34,99908.28
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 16:01 CDT,31.11,29,2.68,5.37,0,SW,92803.34,99908.33
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 16:16 CDT,31.11,31,2.23,5.81,0,S,92803.34,99908.29
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 16:46 CDT,30.56,30,1.34,5.37,0,SE,92772.05,99887.89
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 17:00 CDT,31.11,31,2.23,4.92,0,ESE,92772.05,99874.61
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 17:15 CDT,30.56,29,2.68,6.26,0,SE,92772.05,99887.91
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 17:33 CDT,31.11,29,3.13,5.81,0,SSE,92772.05,99874.64
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 17:46 CDT,30.56,29,2.23,6.7,0,S,92772.05,99887.91
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 18:00 CDT,30,30,3.13,5.81,0,ENE,92803.34,99935.14
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 18:17 CDT,30,30,3.58,7.15,0,ENE,92803.34,99935.14
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 18:31 CDT,29.44,32,3.58,7.6,0,SSE,92803.34,99948.73
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 18:45 CDT,29.44,31,2.68,6.7,0,SE,92803.34,99948.74
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 19:16 CDT,28.33,34,2.68,6.7,0,ESE,92803.34,99975.83
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 19:30 CDT,27.78,35,3.58,6.7,0,SW,92834.62,100023.04
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 19:45 CDT,27.22,37,1.79,5.81,0,SSE,92865.92,100070.57
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 20:02 CDT,26.67,40,2.23,4.02,0,E,92897.21,100117.88
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 20:15 CDT,26.11,41,0.9,4.47,0,E,92928.49,100165.53
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 20:46 CDT,25.56,44,1.79,3.13,0,ESE,92991.07,100246.7
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 21:00 CDT,25,45,1.79,4.47,0,ESE,92959.79,100227.03
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 21:15 CDT,25,46,1.79,4.02,0,E,92991.07,100260.74
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 21:31 CDT,25,47,3.13,5.37,0,SE,93053.65,100328.2
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 21:45 CDT,24.44,52,3.13,9.39,0,E,93053.65,100342.27
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 22:00 CDT,23.89,54,4.02,7.6,0,ESE,93116.23,100423.67
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 22:16 CDT,23.33,57,3.13,7.6,0,ESE,93210.1,100539.13
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 22:31 CDT,22.78,59,2.68,7.15,0,E,93241.38,100586.92
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 22:45 CDT,22.22,61,2.68,8.49,0,E,93178.8,100533.76
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 23:15 CDT,21.67,64,3.13,7.6,0,SSE,93178.8,100547.89
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 23:30 CDT,21.11,64,2.68,6.26,0,SE,93210.1,100596.15
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 23:45 CDT,21.11,65,3.58,7.15,0,S,93241.38,100629.9
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/12/2021 23:46 CDT,21.11,65,3.58,7.15,0,SE,93241.38,100629.9
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 00:16 CDT,21.11,64,2.23,6.7,0,SE,93241.38,100629.91
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 00:30 CDT,20.56,64,1.79,5.81,0,SSE,93272.68,100677.99
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 00:47 CDT,20.56,65,1.34,2.68,0,SE,93303.96,100711.74
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 01:01 CDT,20.56,65,0,0.9,0,,93335.25,100745.51
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 01:15 CDT,20.56,65,0,1.34,0,,93335.25,100745.51
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 01:32 CDT,20.56,65,0.45,2.23,0,E,93303.96,100711.74
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 01:45 CDT,20.56,66,0.45,1.79,0,ENE,93272.68,100677.97
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 02:15 CDT,20.56,65,0.45,2.23,0,E,93272.68,100677.98
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 02:30 CDT,20.56,65,0,1.79,0,,93272.68,100677.98
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 02:45 CDT,20,65,0.45,0.9,0,ESE,93272.68,100692.59
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 03:01 CDT,20,66,0,1.34,0,,93272.68,100692.58
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 03:15 CDT,20,65,0,0.9,0,,93241.38,100658.8
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 03:30 CDT,20,66,0.45,1.34,0,ESE,93241.38,100658.79
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 03:47 CDT,20,65,0.45,1.34,0,E,93241.38,100658.8
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 04:01 CDT,20,65,0,0.9,0,,93241.38,100658.8
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 04:16 CDT,18.89,57,1.79,3.13,0,N,93272.68,100721.79
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 04:30 CDT,18.33,57,1.34,3.13,0,N,93272.68,100736.56
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 04:45 CDT,17.78,57,2.23,4.02,0,NW,93272.68,100751.14
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 05:01 CDT,17.22,58,1.34,4.92,0,NE,93272.68,100766.02
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 05:15 CDT,16.67,58,1.34,4.47,0,NE,93303.96,100814.5
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 05:47 CDT,16.11,58,2.23,4.47,0,N,93335.25,100863.33
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 06:01 CDT,16.11,58,2.68,5.37,0,N,93366.54,100897.15
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 06:15 CDT,15.56,60,1.79,6.26,0,NNE,93397.83,100945.77
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 06:46 CDT,14.44,63,2.68,4.92,0,NNE,93429.12,101009.93
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 07:00 CDT,13.89,63,2.68,6.26,0,ENE,93460.41,101058.77
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 07:15 CDT,13.89,61,3.13,6.7,0,NE,93491.69,101092.61
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 07:46 CDT,13.89,61,3.13,7.15,0,N,93522.99,101126.45
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 08:00 CDT,13.89,59,2.23,6.26,0,ENE,93554.27,101160.29
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 08:15 CDT,14.44,57,2.23,4.92,0,NE,93585.57,101179.12
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 08:31 CDT,14.44,56,2.23,6.26,0,NW,93585.57,101179.13
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 08:46 CDT,14.44,56,2.23,5.37,0,NNE,93616.85,101212.95
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 09:00 CDT,15,57,1.79,5.81,0,N,93616.85,101197.69
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 09:17 CDT,15,56,1.79,3.58,0,N,93648.14,101231.53
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 09:31 CDT,15,57,2.23,5.37,0,NNW,93648.14,101231.52
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 09:45 CDT,15,57,3.13,6.26,0,NE,93648.14,101231.52
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 10:17 CDT,16.11,57,4.47,7.15,0,NNE,93616.85,101167.66
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 10:31 CDT,17.22,56,3.13,5.81,0,N,93648.14,101171.66
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 10:45 CDT,17.22,54,2.68,5.37,0,NE,93648.14,101171.68
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 11:16 CDT,18.33,54,2.68,4.47,0,NE,93648.14,101142.1
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 11:31 CDT,18.89,54,1.34,4.47,0,NNE,93679.43,101161.05
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 11:45 CDT,18.89,53,1.79,4.47,0,NNW,93679.43,101161.06
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 12:02 CDT,20.56,51,1.79,4.47,0,NE,93648.14,101083.39
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 12:15 CDT,20,52,0.9,4.92,0,ENE,93648.14,101098.04
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 12:30 CDT,21.11,50,2.68,4.47,0,ENE,93648.14,101069.05
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 12:45 CDT,21.11,49,1.79,5.37,0,ENE,93648.14,101069.06
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 13:01 CDT,21.67,48,1.34,4.02,0,NE,93616.85,101020.76
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 13:15 CDT,21.67,49,1.79,5.37,0,NNE,93616.85,101020.75
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 13:45 CDT,23.33,46,1.79,4.47,0,NNE,93585.57,100944.26
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 14:02 CDT,23.33,45,0.9,4.47,0,N,93554.27,100910.51
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 14:15 CDT,23.33,45,1.79,5.37,0,NNW,93554.27,100910.51
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 14:31 CDT,23.89,45,3.13,5.81,0,NE,93554.27,100896.2
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 14:45 CDT,24.44,45,1.79,4.02,0,N,93522.99,100848.46
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 15:00 CDT,24.44,44,3.13,5.81,0,NE,93491.69,100814.72
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 15:16 CDT,24.44,43,2.23,4.02,0,NE,93491.69,100814.73
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 15:31 CDT,24.44,44,2.23,4.47,0,ENE,93491.69,100814.72
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 15:45 CDT,24.44,44,1.79,5.37,0,NE,93429.12,100747.25
C3398,Kerr_2020_03,30.2,-99.3,661.7208,5/25/21,i,2021,04/13/2021 16:16 CDT,25.56,41,2.68,5.81,0,NE,93366.54,100651.51
