station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,additive.precip,wind.cardinal.direction,sea.level.pressure
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 17:00 CDT,97765,18.89,23,2.23,5.81,613,104.14,ENE,102194.18
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 18:00 CDT,97731,18.89,24,2.23,5.37,439,104.14,E,102158.63
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 19:00 CDT,97663,17.78,27,1.79,5.81,282,104.14,ENE,102104.73
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 20:00 CDT,97630,14.44,32,1.79,5.37,61,104.14,E,102122.75
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 21:00 CDT,97663,14.44,33,0.9,3.13,1,104.14,E,102157.26
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 22:00 CDT,97697,12.22,40,0.45,2.68,0,104.14,ENE,102228.44
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/21/2021 23:00 CDT,97765,11.11,43,0.9,2.68,0,104.14,ENE,102317.62
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 00:00 CDT,97731,10,46,1.34,3.58,0,104.14,ENE,102300.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 01:00 CDT,97663,9.44,49,1.34,3.58,0,104.14,ENE,102238.25
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 02:00 CDT,97630,8.89,51,0.9,3.13,0,104.14,ENE,102212.79
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 03:00 CDT,97562,10.56,46,2.23,4.47,0,104.14,E,102114.14
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 04:00 CDT,97562,11.11,46,2.23,5.81,0,104.14,ESE,102105.16
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 05:00 CDT,97562,10.56,48,1.79,3.58,0,104.14,ESE,102114.13
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 06:00 CDT,97596,10.56,51,1.34,4.02,0,104.14,E,102149.71
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 07:00 CDT,97630,10,55,0.9,3.58,0,104.14,E,102194.46
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 08:00 CDT,97663,10.56,57,1.34,3.58,12,104.14,ENE,102219.82
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 09:00 CDT,97663,11.67,51,1.34,5.37,52,104.14,E,102201.74
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 10:00 CDT,97630,13.33,53,1.79,5.81,146,104.14,E,102140.4
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 11:00 CDT,97596,14.44,60,2.68,5.81,165,104.14,ESE,102087.07
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 12:00 CDT,97562,15,63,2.68,7.15,176,104.14,ESE,102042.6
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 13:00 CDT,97494,15,65,3.58,6.7,125,104.14,ESE,101971.47
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 14:00 CDT,97426,15.56,69,3.13,7.15,127,104.14,ESE,101891.48
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 15:00 CDT,97359,14.44,88,2.23,6.7,106,104.14,SE,101839.05
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 16:00 CDT,97257,13.89,100,2.23,4.47,66,104.394,ESE,101741.06
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 17:00 CDT,97156,14.44,100,0.9,4.47,53,104.394,E,101626.66
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 18:00 CDT,97156,15,100,0.9,2.68,39,104.394,E,101617.8
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 19:00 CDT,97156,15,98,1.79,3.58,26,104.394,ESE,101617.81
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 20:00 CDT,97122,14.44,100,0.45,3.58,7,104.648,E,101591.1
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 21:00 CDT,97122,15,100,1.79,3.13,0,104.648,ESE,101582.24
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 22:00 CDT,97189,16.11,100,1.79,4.47,0,104.902,ESE,101634.85
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/22/2021 23:00 CDT,97223,16.11,100,2.23,4.02,0,104.902,ESE,101670.4
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 00:00 CDT,97122,16.11,100,2.23,4.47,0,105.156,ESE,101564.78
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 01:00 CDT,97088,16.67,100,1.79,4.92,0,105.156,SE,101520.47
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 02:00 CDT,96986,16.67,100,1.34,4.02,0,105.156,SSE,101413.82
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 03:00 CDT,96918,17.22,100,1.79,6.26,0,105.156,SSE,101334.16
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 04:00 CDT,96918,17.78,100,1.79,7.15,0,105.156,SSE,101325.49
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 05:00 CDT,96851,17.78,100,1.34,5.37,0,105.156,SE,101255.45
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 06:00 CDT,96783,18.33,100,0.9,4.47,0,105.156,SSE,101175.88
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 07:00 CDT,96783,18.33,99,1.79,4.92,0,105.156,SE,101175.89
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 08:00 CDT,96783,18.33,97,1.79,3.58,4,105.156,ESE,101175.9
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 09:00 CDT,96783,18.89,96,2.23,5.81,16,105.41,SE,101167.31
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 10:00 CDT,96783,19.44,93,1.79,5.37,31,105.918,SE,101158.92
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 11:00 CDT,96715,20,89,1.79,4.47,53,106.172,SE,101079.35
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 12:00 CDT,96648,21.11,85,2.23,6.26,111,106.172,SSE,100992.57
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 13:00 CDT,96546,21.67,83,0.9,5.81,118,106.426,S,100877.58
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 14:00 CDT,96444,21.67,89,1.34,3.58,133,107.95,SSE,100770.97
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 15:00 CDT,96377,20.56,100,1.34,7.15,351,109.728,SSE,100717.57
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 16:00 CDT,96309,22.22,96,0.9,3.13,335,109.728,SSE,100621.66
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 17:00 CDT,96173,24.44,90,1.34,4.47,383,109.728,SSE,100446.84
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 18:00 CDT,96173,25,87,1.34,5.37,367,109.728,S,100438.67
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 19:00 CDT,96207,25,87,1.34,4.02,211,109.728,SSE,100474.18
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 20:00 CDT,96173,22.78,100,0.9,3.13,44,109.728,ESE,100471.23
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 21:00 CDT,96275,21.11,100,1.34,2.68,1,109.728,ESE,100602.71
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 22:00 CDT,96343,20.56,99,0.45,2.23,0,109.728,ENE,100682.05
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/23/2021 23:00 CDT,96444,20,98,0,2.23,0,109.728,,100796.07
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 00:00 CDT,96512,18.89,100,1.34,2.68,0,109.728,SSW,100884.01
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 01:00 CDT,96614,17.78,95,1.79,3.58,0,109.728,WSW,101007.69
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 02:00 CDT,96614,16.11,100,0.9,3.58,0,109.728,W,101033.54
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 03:00 CDT,96580,15.56,100,0.9,1.79,0,109.728,W,101006.57
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 04:00 CDT,96546,15,100,0.9,2.23,0,109.982,W,100979.78
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 05:00 CDT,96614,13.89,100,0.45,1.79,0,109.982,W,101068.41
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 06:00 CDT,96681,12.78,100,0.9,2.23,0,109.982,WNW,101156.15
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 07:00 CDT,96715,11.67,100,0.9,2.23,1,109.982,WNW,101209.51
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 08:00 CDT,96885,12.78,70,1.34,3.58,28,109.982,NW,101369.7
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 09:00 CDT,96952,18.89,48,2.68,7.15,240,109.982,NNW,101344.22
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 10:00 CDT,97020,21.67,46,3.13,9.39,467,109.982,NNW,101373.08
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 11:00 CDT,97088,24.44,41,2.23,8.94,661,109.982,NNW,101402.85
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 12:00 CDT,97088,26.11,34,3.58,8.49,817,109.982,N,101378.38
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 13:00 CDT,97088,27.78,30,2.68,7.15,915,109.982,NNW,101354.16
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 14:00 CDT,97054,28.89,26,3.13,8.05,950,109.982,NW,101302.74
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 15:00 CDT,97020,28.33,27,3.58,7.6,922,109.982,NNW,101275.28
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 16:00 CDT,96986,29.44,25,2.68,8.49,837,109.982,N,101223.91
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 17:00 CDT,96952,28.89,24,3.13,7.15,691,109.982,N,101196.29
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 18:00 CDT,96986,28.33,28,2.68,8.05,504,109.982,N,101239.78
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 19:00 CDT,96986,26.67,29,2.68,7.15,297,109.982,NNE,101263.76
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 20:00 CDT,97054,23.33,43,1.34,5.37,70,109.982,NE,101383.78
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 21:00 CDT,97088,20.56,52,1.79,5.37,1,109.982,NE,101460.87
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 22:00 CDT,97189,18.89,60,0.9,4.02,0,109.982,E,101591.89
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/24/2021 23:00 CDT,97257,17.22,72,0.9,2.68,0,109.982,ENE,101688.74
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 00:00 CDT,97291,16.11,81,0.9,3.58,0,109.982,ENE,101741.6
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 01:00 CDT,97325,15,85,0.45,1.79,0,109.982,ENE,101794.62
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 02:00 CDT,97325,14.44,87,0.9,2.23,0,109.982,ENE,101803.49
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 03:00 CDT,97325,13.89,91,0.9,1.79,0,109.982,NE,101812.23
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 04:00 CDT,97325,13.33,94,0.45,2.23,0,109.982,ENE,101821.16
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 05:00 CDT,97291,12.78,100,1.34,2.68,0,109.982,NE,101794.38
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 06:00 CDT,97359,12.22,100,0,3.13,0,109.982,,101874.55
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 07:00 CDT,97393,11.67,100,0.45,1.34,1,109.982,E,101919.02
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 08:00 CDT,97460,13.33,100,0.45,1.79,24,109.982,E,101962.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 09:00 CDT,97494,17.78,83,1.79,4.02,234,109.982,ESE,101927.77
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 10:00 CDT,97494,20.56,69,2.23,4.92,458,109.982,ESE,101885.06
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 11:00 CDT,97528,23.89,54,2.23,5.37,651,109.982,SE,101870.5
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 12:00 CDT,97494,26.11,48,2.23,5.81,805,109.982,SSE,101802.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 13:00 CDT,97393,28.33,42,2.23,6.7,899,109.982,S,101664.5
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 14:00 CDT,97325,28.89,37,2.68,7.15,936,109.982,S,101585.5
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 15:00 CDT,97189,30,33,2.23,9.39,904,109.982,S,101427.72
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 16:00 CDT,97054,30.56,32,2.23,6.26,810,109.982,S,101278.89
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 17:00 CDT,96952,31.11,31,2.23,6.26,683,109.982,S,101164.69
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 18:00 CDT,96918,31.11,31,1.79,7.15,495,109.982,S,101129.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 19:00 CDT,96918,29.44,33,2.23,8.05,284,109.982,S,101152.87
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 20:00 CDT,96918,26.11,41,1.34,6.7,66,109.982,S,101200.81
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 21:00 CDT,96986,23.89,52,1.79,4.92,1,109.982,SE,101304.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 22:00 CDT,97054,22.78,67,1.79,6.7,0,109.982,SSE,101391.83
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/25/2021 23:00 CDT,97122,21.11,78,1.79,7.6,0,109.982,SSE,101487.92
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 00:00 CDT,97122,20,88,2.23,5.81,0,109.982,SSE,101504.72
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 01:00 CDT,97122,19.44,90,2.23,6.26,0,109.982,S,101513.26
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 02:00 CDT,97020,18.89,92,1.79,6.7,0,109.982,S,101415.07
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 03:00 CDT,97020,18.89,91,1.79,7.15,0,109.982,S,101415.07
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 04:00 CDT,96986,18.33,91,1.34,6.26,0,109.982,S,101388.14
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 05:00 CDT,96986,17.78,93,1.79,5.81,0,109.982,S,101396.62
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 06:00 CDT,96986,17.78,93,2.23,5.81,0,109.982,SSE,101396.62
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 07:00 CDT,96986,18.33,92,2.23,7.15,0,109.982,S,101388.14
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 08:00 CDT,97054,18.89,91,1.79,5.81,38,109.982,SSE,101450.61
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 09:00 CDT,97088,19.44,85,2.23,8.94,108,109.982,S,101477.75
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 10:00 CDT,97088,21.67,75,2.68,7.6,214,109.982,SSE,101443.95
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 11:00 CDT,97054,23.33,69,2.23,8.05,392,109.982,SSE,101383.61
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 12:00 CDT,97054,25,61,2.68,6.7,542,109.982,SSE,101358.94
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 13:00 CDT,96986,26.67,54,2.68,7.6,751,109.982,SSE,101263.55
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 14:00 CDT,96952,26.11,53,2.23,7.15,467,109.982,SSE,101236.22
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 15:00 CDT,96851,27.22,48,3.13,7.15,430,109.982,SE,101114.68
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 16:00 CDT,96749,28.89,43,3.13,8.05,386,109.982,SE,100984.23
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 17:00 CDT,96749,29.44,37,3.13,8.49,472,109.982,S,100976.44
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 18:00 CDT,96715,28.89,38,2.68,9.84,437,109.982,SSE,100948.79
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 19:00 CDT,96715,27.22,43,2.68,8.49,116,109.982,SSE,100972.73
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 20:00 CDT,96715,25.56,55,2.68,6.7,33,109.982,SSE,100996.75
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 21:00 CDT,96783,23.33,65,2.23,7.6,1,109.982,SSE,101100.54
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 22:00 CDT,96885,22.22,74,2.23,8.94,0,109.982,S,101223.6
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/26/2021 23:00 CDT,96885,21.11,80,1.34,7.6,0,109.982,S,101240.25
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 00:00 CDT,96885,21.11,84,1.79,6.7,0,109.982,S,101240.23
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 01:00 CDT,96885,20.56,87,2.23,5.81,0,109.982,S,101248.53
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 02:00 CDT,96885,20.56,90,2.68,7.15,0,109.982,S,101248.51
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 03:00 CDT,96749,20.56,91,1.79,4.92,0,109.982,S,101106.38
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 04:00 CDT,96749,20.56,92,2.23,6.26,0,109.982,S,101106.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 05:00 CDT,96749,20.56,95,1.79,5.81,0,109.982,S,101106.36
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 06:00 CDT,96749,19.44,100,1.34,4.92,0,109.982,S,101123.34
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 07:00 CDT,96749,20,100,1.34,5.37,0,109.982,SSE,101114.82
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 08:00 CDT,96783,20,100,1.34,4.47,4,109.982,SSE,101150.35
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 09:00 CDT,96817,20,100,1.79,5.81,18,109.982,S,101185.89
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 10:00 CDT,96851,20.56,100,1.34,4.47,34,109.982,S,101212.92
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 11:00 CDT,96885,21.11,100,1.79,5.81,55,109.982,S,101240.13
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 12:00 CDT,96885,21.67,100,1.79,4.92,60,109.982,S,101231.69
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 13:00 CDT,96851,22.78,93,1.79,5.37,86,109.982,S,101179.58
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 14:00 CDT,96885,22.22,97,1.34,4.02,47,110.236,SSW,101223.45
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 15:00 CDT,96648,22.78,99,3.58,7.6,177,110.744,ESE,100967.47
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 16:00 CDT,96681,24.44,89,2.23,7.6,236,110.744,SSE,100977.42
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 17:00 CDT,96580,24.44,85,4.02,8.94,170,110.744,SE,100871.96
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 18:00 CDT,96580,23.33,88,2.23,6.26,79,110.744,SE,100888.33
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 19:00 CDT,96648,23.33,91,1.79,6.7,23,110.744,SSE,100959.35
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 20:00 CDT,96546,23.33,91,2.68,7.6,15,110.744,SE,100852.8
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 21:00 CDT,96614,22.22,100,2.68,7.15,0,110.998,SE,100940.3
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 22:00 CDT,96614,22.22,99,2.68,7.15,0,110.998,SE,100940.3
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/27/2021 23:00 CDT,96580,22.22,97,2.23,7.15,0,110.998,SE,100904.79
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 00:00 CDT,96614,21.67,96,3.13,7.6,0,110.998,SSE,100948.56
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 01:00 CDT,96648,22.22,94,2.68,10.28,0,110.998,SSE,100975.86
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 02:00 CDT,96614,22.22,94,2.23,9.84,0,110.998,SSE,100940.33
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 03:00 CDT,96546,22.22,92,2.23,8.05,0,110.998,S,100869.3
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 04:00 CDT,96580,22.22,92,2.23,8.05,0,110.998,S,100904.82
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 05:00 CDT,96546,21.67,92,1.34,7.15,0,110.998,SSE,100877.53
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,04/28/2021 06:00 CDT,96546,21.67,92,1.79,5.37,0,110.998,S,100877.53
