station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,additive.precip,accumulated.precip,incremental.precip,atm.pressure,sea.level.pressure
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 15:15 UTC,25,88.7,0,0,,,,,97121.23,100917.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 15:35 UTC,25,88.7,4.12,160,,,,,97121.23,100917.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 15:55 UTC,26,78.68,4.12,160,,,,,97153.77,100938.11
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 16:15 UTC,27,78.82,2.57,,5.66,,,,97153.77,100925.28
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 16:35 UTC,28,69.98,4.12,180,,,,,97121.23,100878.8
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 16:55 UTC,28,65.83,4.12,210,,,,,97121.23,100878.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 17:15 UTC,30,55.15,4.12,170,7.2,,,,97121.23,100853.69
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 17:35 UTC,30,51.84,5.66,160,,,,,97121.23,100853.72
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 17:55 UTC,29,54.9,4.12,150,8.23,,,0.254,97121.23,100866.26
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 18:15 UTC,29,51.58,4.12,150,6.69,,,,97088.69,100832.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 18:35 UTC,29,51.58,4.12,160,8.23,,,,97088.69,100832.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 18:55 UTC,30,51.84,4.12,120,7.72,,,,97088.69,100819.93
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 19:15 UTC,30,55.15,5.14,120,,,,,97056.15,100786.11
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 19:35 UTC,30,51.84,5.14,140,8.75,,,,97023.62,100752.36
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 19:55 UTC,31,48.96,4.12,130,8.23,,,,96991.09,100706.13
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 20:15 UTC,32,46.26,5.14,140,9.26,,,,96958.54,100659.98
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 20:35 UTC,32,46.26,6.69,140,10.8,,,,96958.54,100659.98
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 20:55 UTC,32,43.46,4.63,140,9.26,,,,96926.01,100626.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 21:15 UTC,32,46.26,6.69,120,11.32,,,,96893.47,100592.43
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 21:35 UTC,32,43.46,7.2,130,10.8,,,,96860.94,100558.68
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 21:55 UTC,32,43.46,7.2,140,,,,,96860.94,100558.68
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 22:15 UTC,32,46.26,5.66,140,10.29,,,,96860.94,100558.66
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 22:35 UTC,31,48.96,6.17,140,8.75,,,,96860.94,100571
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 22:55 UTC,32,46.26,7.2,130,10.29,,,,96860.94,100558.66
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 23:15 UTC,30,51.84,6.69,130,10.8,,,,96860.94,100583.42
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 23:35 UTC,30,51.84,5.14,120,8.75,,,,96893.47,100617.2
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/08/2020 23:55 UTC,29,54.9,6.69,130,9.26,,,,96926.01,100663.51
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 00:15 UTC,28,61.9,5.66,130,10.8,,,,96926.01,100676.08
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 00:35 UTC,28,65.83,5.66,120,10.29,,,,96926.01,100676.05
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 00:55 UTC,27,69.79,4.63,140,10.29,,,,96958.54,100722.53
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 01:15 UTC,25,73.85,3.09,140,7.2,,,,96958.54,100748.21
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 01:35 UTC,25,69.4,3.6,160,7.72,,,,96991.09,100782.06
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 01:55 UTC,25,69.4,3.09,110,6.17,,,,97023.62,100815.86
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 02:15 UTC,25,69.4,4.12,140,,,,,97056.15,100849.66
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 02:35 UTC,25,73.85,4.12,130,6.69,,,,97121.23,100917.26
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 02:55 UTC,25,73.85,2.06,130,5.14,,,,97153.77,100951.07
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 03:15 UTC,25,78.54,2.57,,,,,,97218.83,101018.64
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 03:35 UTC,25,78.54,3.6,130,,,,,97218.83,101018.64
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 03:55 UTC,25,78.54,6.17,130,,,,,97251.38,101052.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 04:15 UTC,25,78.54,3.6,140,7.2,,,,97251.38,101052.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 04:35 UTC,25,78.54,3.09,,6.17,,,,97283.91,101086.26
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 04:55 UTC,25,83.48,3.6,140,6.17,,,,97283.91,101086.23
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 05:15 UTC,25,83.48,3.6,130,,,,,97283.91,101086.23
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 05:35 UTC,25,83.48,3.09,130,,,,,97316.45,101120.04
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 05:55 UTC,25,83.48,3.6,120,,,,,97251.38,101052.43
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 06:15 UTC,24,88.62,2.57,110,,,,,97251.38,101065.42
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 06:35 UTC,24,88.62,2.57,120,5.14,,,,97218.83,101031.59
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 06:55 UTC,24,88.62,3.09,100,,,,,97218.83,101031.59
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 07:15 UTC,23,94.12,2.06,120,,,,,97218.83,101044.67
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 07:35 UTC,23,100,2.57,,,,,,97186.3,101010.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 07:55 UTC,23,100,3.6,120,,,,0.762,97153.77,100977.02
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 08:15 UTC,23,100,2.57,100,,,,,97121.23,100943.2
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 08:35 UTC,23,100,3.6,100,,,,,97121.23,100943.2
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 08:55 UTC,23,100,3.09,110,6.17,,,,97153.77,100977.02
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 09:15 UTC,23,94.12,3.09,120,7.2,,,,97153.77,100977.05
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 09:35 UTC,23,94.12,3.09,120,,,,,97153.77,100977.05
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 09:55 UTC,23,94.12,3.6,120,7.2,,,9.906,97153.77,100977.05
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 10:15 UTC,23,94.12,3.09,140,,,,,97153.77,100977.05
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 10:35 UTC,23,94.12,2.06,,,,,,97186.3,101010.86
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 10:55 UTC,23,94.12,2.06,130,,,,6.604,97186.3,101010.86
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 11:15 UTC,23,100,5.66,190,,,,,97186.3,101010.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 11:35 UTC,22,100,2.06,170,,,,,97218.83,101057.84
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 11:55 UTC,23,94.12,2.57,130,,,,12.954,97251.38,101078.5
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 12:15 UTC,22,94.07,5.14,150,8.23,,,,97251.38,101091.7
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 12:35 UTC,22,94.07,3.6,180,,,,,97283.91,101125.52
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 12:55 UTC,22,100,3.6,130,6.69,,,17.018,97283.91,101125.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 13:15 UTC,22,100,3.09,110,,,,,97283.91,101125.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 13:35 UTC,22,100,2.06,110,,,,,97316.45,101159.31
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 13:55 UTC,23,94.12,2.57,110,,,,1.778,97316.45,101146.13
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 14:15 UTC,,,,,,,,,,
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 14:35 UTC,23,100,4.12,100,,,,,97381.52,101213.73
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 14:55 UTC,24,94.16,4.63,110,,,,2.54,97381.52,101200.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 15:15 UTC,23,100,4.63,120,7.72,,,,97414.06,101247.55
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 15:35 UTC,23,94.12,3.09,120,6.17,,,,97446.59,101281.39
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 15:55 UTC,23,94.12,2.57,110,,,,1.27,97479.14,101315.23
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 16:15 UTC,23,94.12,2.57,110,,,,,97479.14,101315.23
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 16:35 UTC,23,100,3.09,110,,,,,97446.59,101281.36
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 16:55 UTC,23,100,1.54,,,,,3.81,97511.67,101349
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 17:15 UTC,24,94.16,2.06,110,,,,,97511.67,101335.89
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 17:35 UTC,24,94.16,2.06,,,,,,97511.67,101335.89
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 17:55 UTC,24,100,1.54,110,,,,1.524,97511.67,101335.85
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 18:15 UTC,24,100,2.57,110,,,,,97479.14,101302.04
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 18:35 UTC,24,100,4.63,190,8.75,,,,97511.67,101335.85
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 18:55 UTC,18,93.89,6.69,350,10.8,,,11.176,97479.14,101382.3
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 19:15 UTC,18,93.89,4.63,10,8.23,,,,97446.59,101348.45
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 19:35 UTC,19,93.94,4.12,330,,,,,97479.14,101368.7
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 19:55 UTC,19,88.2,3.6,330,,,,,97511.67,101402.56
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 20:15 UTC,19,88.2,3.09,310,,,,,97544.2,101436.39
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 20:35 UTC,18,88.11,6.17,300,8.75,,,,97609.28,101517.68
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 20:55 UTC,17,93.84,5.14,320,,,,,97576.74,101497.52
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 21:15 UTC,17,88.02,5.66,310,9.26,,,,97641.81,101565.22
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 21:35 UTC,17,88.02,5.66,320,,,,,97674.35,101599.07
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 21:55 UTC,17,88.02,5.14,310,7.72,,,,97706.88,101632.91
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 22:15 UTC,17,82.52,5.66,300,,,,,97706.88,101632.93
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 22:35 UTC,16,87.94,4.63,320,,,,,97739.42,101680.58
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 22:55 UTC,16,87.94,4.63,300,,,,,97771.96,101714.43
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 23:15 UTC,16,87.94,4.63,320,,,,,97837.03,101782.13
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 23:35 UTC,16,82.4,5.14,320,8.23,,,,97869.57,101816
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/09/2020 23:55 UTC,16,82.4,5.14,320,,,,,97869.57,101816
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 00:15 UTC,15,87.85,5.66,320,,,,,97934.64,101897.62
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 00:35 UTC,15,87.85,3.6,310,7.2,,,,97934.64,101897.62
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 00:55 UTC,15,87.85,5.66,330,,,,,97999.72,101965.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 01:15 UTC,15,87.85,6.69,330,,,,,97999.72,101965.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 01:35 UTC,14,87.75,5.14,320,,,,,98032.25,102013.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 01:55 UTC,14,87.75,5.66,320,8.75,,,,98064.78,102047.09
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 02:15 UTC,14,87.75,5.14,320,7.72,,,,98129.86,102114.81
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 02:35 UTC,14,87.75,5.14,320,,,,,98162.4,102148.67
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 02:55 UTC,13,87.66,7.2,320,,,,,98162.4,102162.85
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 03:15 UTC,13,87.66,6.17,330,,,,,98162.4,102162.85
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 03:35 UTC,13,87.66,5.66,320,,,,,98194.93,102196.7
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 03:55 UTC,13,87.66,5.66,320,9.77,,,,98194.93,102196.7
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 04:15 UTC,13,87.66,5.66,320,,,,,98227.46,102230.56
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 04:35 UTC,13,87.66,4.12,320,7.2,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 04:55 UTC,13,87.66,4.12,330,6.69,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 05:15 UTC,13,82.01,5.14,320,,,,,98260.01,102264.45
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 05:35 UTC,13,82.01,4.12,330,7.2,,,,98292.54,102298.31
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 05:55 UTC,13,87.66,5.14,320,,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 06:15 UTC,13,87.66,3.6,330,6.17,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 06:35 UTC,13,87.66,3.6,330,,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 06:55 UTC,13,87.66,4.12,330,,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 07:15 UTC,13,87.66,4.12,320,,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 07:35 UTC,12,93.6,3.6,340,6.17,,,,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 07:55 UTC,12,93.6,3.09,330,,,,1.016,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 08:15 UTC,12,93.6,3.6,320,,,,,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 08:35 UTC,12,93.6,3.09,330,6.17,,,,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 08:55 UTC,12,93.6,3.6,320,,,,0.254,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 09:15 UTC,12,93.6,3.09,320,,,,,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 09:35 UTC,12,93.6,2.57,320,,,,,98227.46,102244.83
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 09:55 UTC,13,87.66,4.12,310,,,,,98227.46,102230.56
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 10:15 UTC,13,87.66,2.57,310,,,,,98227.46,102230.56
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 10:35 UTC,13,87.66,2.57,310,,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 10:55 UTC,13,87.66,3.09,320,,,,,98260.01,102264.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 11:15 UTC,13,87.66,3.09,330,,,,,98292.54,102298.29
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 11:35 UTC,13,87.66,3.6,320,,,,,98292.54,102298.29
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 11:55 UTC,13,87.66,3.6,340,6.17,,,,98292.54,102298.29
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 12:15 UTC,13,87.66,3.6,320,,,,,98325.08,102332.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 12:35 UTC,13,87.66,3.09,330,,,,,98325.08,102332.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 12:55 UTC,13,87.66,3.6,310,,,,,98357.61,102366.01
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 13:15 UTC,13,87.66,5.14,340,,,,,98390.15,102399.88
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 13:35 UTC,13,87.66,4.63,320,,,,,98390.15,102399.88
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 13:55 UTC,13,87.66,3.09,330,6.17,,,,98390.15,102399.88
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 14:15 UTC,13,87.66,4.12,340,7.72,,,,98422.69,102433.75
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 14:35 UTC,13,87.66,4.12,330,6.69,,,,98455.22,102467.6
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 14:55 UTC,13,87.66,4.63,350,8.23,,,,98487.75,102501.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 15:15 UTC,13,87.66,3.6,320,,,,,98487.75,102501.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 15:35 UTC,13,87.66,4.12,340,,,,,98520.3,102535.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 15:55 UTC,13,87.66,5.14,340,,,,,98520.3,102535.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 16:15 UTC,13,87.66,4.12,340,,,,,98520.3,102535.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 16:35 UTC,13,87.66,5.66,330,,,,,98520.3,102535.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 16:55 UTC,14,82.14,4.63,330,,,,,98487.75,102487.25
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 17:15 UTC,14,87.75,4.12,330,7.2,,,,98487.75,102487.23
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 17:35 UTC,14,87.75,4.63,340,7.2,,,,98455.22,102453.38
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 17:55 UTC,14,87.75,5.66,330,,,,,98455.22,102453.38
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 18:15 UTC,15,82.27,4.63,330,,,,,98455.22,102439.29
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 18:35 UTC,15,82.27,3.09,330,,,,,98455.22,102439.29
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 18:55 UTC,15,82.27,4.63,340,,,,,98422.69,102405.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 19:15 UTC,15,82.27,4.63,350,,,,,98422.69,102405.44
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 19:35 UTC,15,82.27,3.6,350,,,,,98390.15,102371.58
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 19:55 UTC,15,82.27,3.6,340,,,,,98390.15,102371.58
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 20:15 UTC,16,77.17,3.6,350,,,,,98390.15,102357.59
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 20:35 UTC,16,82.4,4.63,310,,,,,98357.61,102323.72
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 20:55 UTC,16,82.4,3.6,330,,,,,98357.61,102323.72
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 21:15 UTC,16,82.4,3.09,320,,,,,98325.08,102289.88
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 21:35 UTC,16,82.4,2.57,360,5.66,,,,98325.08,102289.88
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,09/10/2020 21:55 UTC,16,82.4,3.6,340,,,,,98292.54,102256.03
