station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,accumulated.precip,additive.precip,incremental.precip,solar.rad,sea.level.pressure
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 05:00 UTC,98155,16.25,89.3,0.9,150,4.02,,,0,1,101883.58
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 05:15 UTC,98144,16.42,90.3,0.9,156,4.02,,,0,1,101869.94
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 05:30 UTC,98134,16.44,90.9,1.34,153,4.92,,,0,1,101859.29
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 05:45 UTC,98124,16.46,91.5,1.34,157,4.47,,,0,1,101848.65
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 06:00 UTC,98104,16.56,92,1.34,157,4.02,,,0,1,101826.58
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 06:15 UTC,98066,16.63,92.4,1.34,154,4.47,,,0,1,101786.22
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 06:30 UTC,98066,16.72,92.7,2.23,163,4.92,,,0,1,101785.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 06:45 UTC,98077,16.89,92.8,1.34,157,4.92,,,0,1,101794.25
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 07:00 UTC,98036,17.01,92.9,1.34,159,3.58,,,0,1,101750.13
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 07:15 UTC,98036,17.16,93.1,1.34,159,5.37,,,0,1,101748.18
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 07:30 UTC,98026,17.16,93.1,2.23,160,6.26,,,0,1,101737.8
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 07:45 UTC,98006,17.2,93.1,2.23,164,6.7,,,0,1,101716.52
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 08:00 UTC,97995,17.11,93.6,2.23,159,7.15,,,0,1,101706.27
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 08:15 UTC,97995,17.16,93.6,1.34,157,4.47,,,0,1,101705.62
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 08:30 UTC,97995,17.25,93.6,1.34,167,4.47,,,0,1,101704.46
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 08:45 UTC,97955,17.29,93.6,1.34,163,4.47,,,0,1,101662.42
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 09:00 UTC,97945,17.29,93.6,2.23,161,5.37,,,0,1,101652.04
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 09:15 UTC,97934,17.25,93.9,1.34,159,4.47,,,0,1,101641.15
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 09:30 UTC,97945,17.22,94,1.34,160,4.02,,,0,1,101652.95
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 09:45 UTC,97934,17.18,94.5,2.23,160,4.92,,,0,1,101642.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 10:00 UTC,97904,17.18,94.8,1.34,153,4.02,,,0,1,101610.91
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 10:15 UTC,97894,17.16,94.9,1.34,157,4.02,,,0,1,101600.8
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 10:30 UTC,97884,17.2,95.1,0.9,156,2.68,,,0,1,101589.9
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 10:45 UTC,97873,17.29,95.6,1.34,159,4.47,,,0,1,101577.31
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 11:00 UTC,97857,17.16,96.1,0.9,153,3.58,,,0,1,101562.39
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 11:15 UTC,97846,17.25,96.7,0.9,153,3.58,,,0,1,101549.8
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 11:30 UTC,97846,17.39,97,0.9,157,4.02,,,0,1,101547.99
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 11:45 UTC,97867,17.53,97.1,0.9,166,3.58,,,0,1,101567.97
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 12:00 UTC,97857,17.82,97.1,1.34,170,4.02,,,0,1,101553.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 12:15 UTC,97867,18.03,96.8,1.34,173,4.02,,,0,1,101561.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 12:30 UTC,97873,18.18,96.5,2.23,166,3.58,,,0,1,101565.8
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 12:45 UTC,97857,18.18,96.5,2.23,166,4.47,,,0,1,101549.19
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 13:00 UTC,97873,18.2,96.5,1.34,167,4.47,,,0,1,101565.54
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 13:15 UTC,97884,18.2,96.7,1.34,168,4.02,,,0,1,101576.95
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 13:30 UTC,97867,18.2,96.8,1.34,163,3.58,,,0,7,101559.31
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 13:45 UTC,97857,18.15,97.1,1.34,154,3.58,,,0,6,101549.58
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 14:00 UTC,97857,18.13,97.4,1.34,163,4.02,,,0,11,101549.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 14:15 UTC,97836,18.13,97.7,1.34,156,4.02,,,0,16,101528.04
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 14:30 UTC,97806,18.08,97.9,0.9,150,3.13,,,0,21,101497.55
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 14:45 UTC,97806,18.37,98.1,0.9,159,4.02,,,0,19,101493.82
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 15:00 UTC,97806,18.82,98.1,2.68,167,4.92,,,0,31,101488.04
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 15:15 UTC,97846,19.15,97.4,3.13,180,6.7,,,0,28,101525.32
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 15:30 UTC,97846,19.24,97.5,3.13,181,6.7,,,0,49,101524.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 15:45 UTC,97836,19.34,97.8,3.13,183,6.7,,,0,71,101512.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 16:00 UTC,97867,19.53,97.6,2.68,183,5.37,,,0.254,104,101542.25
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 16:15 UTC,97846,19.72,97.6,2.23,183,4.92,,,0,83,101518.03
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 16:30 UTC,97836,19.7,97.6,1.34,173,4.02,,,0,58,101507.91
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 16:45 UTC,97816,19.7,97.9,1.34,177,4.92,,,0,53,101487.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 17:00 UTC,97775,19.79,97.9,2.23,173,4.47,,,0,58,101443.47
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 17:15 UTC,97735,20.24,97.8,2.23,180,4.92,,,0.254,131,101396.25
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 17:30 UTC,97704,21.51,96.6,2.68,174,7.15,,,0,404,101348.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 17:45 UTC,97674,21.96,94,3.13,180,8.05,,,0,374,101311.3
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 18:00 UTC,97663,22.37,90.3,3.13,184,8.49,,,0,184,101294.77
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 18:15 UTC,97626,22.44,87.8,2.68,188,6.26,,,0,217,101255.54
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 18:30 UTC,97575,23.88,84.9,3.13,181,7.6,,,0,808,101184.77
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 18:45 UTC,97586,23.42,83.8,3.58,187,8.05,,,0,167,101201.88
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 19:00 UTC,97586,22.94,83.7,3.13,194,7.15,,,0,198,101207.84
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 19:15 UTC,97545,23.21,83,2.23,194,4.92,,,0,632,101161.97
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 19:30 UTC,97474,24.34,77.7,2.68,183,6.7,,,0,76,101074.4
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 19:45 UTC,97474,25.38,73.4,3.13,183,6.7,,,0,174,101061.67
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 20:00 UTC,97416,25.96,71.1,3.13,194,7.6,,,0,479,100994.48
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 20:15 UTC,97355,25.57,68.7,4.02,185,8.49,,,0,517,100936.01
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 20:30 UTC,97365,26.18,66.8,3.58,183,6.7,,,0,471,100938.96
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 20:45 UTC,97345,25.89,67.3,3.58,180,7.15,,,0,454,100921.75
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 21:00 UTC,97315,26.84,64.3,3.13,181,7.6,,,0,408,100879.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 21:15 UTC,97355,26.36,64.3,2.68,180,6.26,,,0,379,100926.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 21:30 UTC,97335,27.16,61,2.68,177,5.37,,,0,332,100896.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 21:45 UTC,97345,26.67,61.8,2.68,190,5.37,,,0,288,100912.33
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 22:00 UTC,97325,26.21,62.8,2.68,188,5.37,,,0,243,100897.16
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 22:15 UTC,97335,26.55,61,2.68,178,4.92,,,0,199,100903.42
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 22:30 UTC,97315,26.36,61.7,2.68,178,4.92,,,0,159,100884.98
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 22:45 UTC,97325,25.84,64.1,1.34,178,4.02,,,0,98,100901.64
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 23:00 UTC,97325,24.87,66.9,0.9,187,2.68,,,0,44,100913.46
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 23:15 UTC,97345,24.34,69,0.9,178,3.13,,,0,18,100940.69
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 23:30 UTC,97365,23.71,70.5,0.45,190,2.68,,,0,7,100969.18
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/24/2020 23:45 UTC,97376,23.04,72.6,0.45,198,2.23,,,0,1,100988.86
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 00:00 UTC,97396,21.84,76.3,0,,1.34,,,0,1,101024.53
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 00:15 UTC,97437,20.29,80.8,0,,0.45,,,0,1,101086.54
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 00:30 UTC,97426,19.32,83.6,0,,0.45,,,0,1,101087.42
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 00:45 UTC,97464,18.65,86.6,0,,0,,,0,1,101135.38
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 01:15 UTC,97504,17.77,89.5,0,,0.45,,,0,1,101188.18
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 01:30 UTC,97504,17.27,90.4,0,,0.9,,,0,1,101194.62
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 01:45 UTC,97514,17.87,91.2,0,,0.9,,,0,1,101197.26
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 02:00 UTC,97525,18.65,90.5,0,,0.45,,,0,1,101198.67
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 02:15 UTC,97545,18.11,91.6,0,,0,,,0,1,101226.34
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 02:30 UTC,97555,18.39,93.2,0,,0.45,,,0,1,101233.12
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 02:45 UTC,97565,19.46,93.1,0,,1.34,,,0,1,101229.82
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 03:00 UTC,97575,20.67,90.5,0.9,161,3.13,,,0,1,101224.85
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 03:15 UTC,97565,20.79,88.8,0.9,163,3.13,,,0,1,101212.97
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 03:30 UTC,97565,20.72,88.7,0.9,159,3.13,,,0,1,101213.86
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 03:45 UTC,97565,20.82,87.7,1.34,157,4.47,,,0,1,101212.6
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 04:00 UTC,97575,20.72,87.8,1.34,159,3.58,,,0,1,101224.23
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 04:15 UTC,97586,20.41,89.1,0.9,167,3.58,,,0,1,101239.56
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 04:30 UTC,97606,20.2,90.3,0.9,166,3.58,,,0,1,101262.96
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 04:45 UTC,97636,20.08,91.2,0.45,173,3.58,,,0,1,101295.6
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 05:00 UTC,97647,20.17,91.5,0.45,177,2.68,,,0,1,101305.87
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 05:15 UTC,97657,19.91,92.7,0.45,181,2.68,,,0,1,101319.54
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 05:30 UTC,97684,19.63,93.1,0,,2.23,,,0,1,101351.12
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 05:45 UTC,97724,19.51,94.2,0,,2.68,,,0,1,101394.15
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 06:00 UTC,97745,19.08,94.6,0,,2.23,,,0,1,101421.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 06:15 UTC,97745,18.37,94.9,0,,0.45,,,0,1,101430.53
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 06:30 UTC,97826,18.61,96.8,0.45,264,4.02,,,0,1,101511.49
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 06:45 UTC,97846,19.46,95.4,0.9,316,4.47,,,0,1,101521.36
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 07:00 UTC,97846,19.84,94.7,0.45,313,2.68,,,0,1,101516.52
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 07:15 UTC,97846,19.89,94.3,0,,1.34,,,0,1,101515.88
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 07:30 UTC,97826,19.22,94.8,0,,0.9,,,0,1,101503.68
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 07:45 UTC,97836,19.11,95.4,0,,0.9,,,0,1,101515.46
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 08:00 UTC,97846,18.13,95.8,0,,0,,,0,1,101538.43
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 08:15 UTC,97867,17.89,96.8,0,,0.45,,,0,1,101563.31
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 08:30 UTC,97873,17.37,97.3,0,,0.9,,,0,1,101576.27
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 08:45 UTC,97884,16.99,97.7,0,,0.9,,,0,1,101592.61
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 09:00 UTC,97904,16.29,98.1,0,,0,,,0,1,101622.49
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 09:15 UTC,97924,15.53,98,0,,0.45,,,0,1,101653.21
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 09:30 UTC,97955,15.22,98.3,0,,0.45,,,0,1,101689.47
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 09:45 UTC,97965,14.65,98.5,0,,0,,,0,1,101707.37
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 10:00 UTC,97975,13.91,98.6,0,,0,,,0,1,101727.56
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 10:15 UTC,97975,13.28,98.7,0,,0.9,,,0,1,101735.95
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 10:30 UTC,98016,13.26,90.3,0.45,327,3.13,,,0,1,101778.82
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 10:45 UTC,98046,15.37,64.2,1.34,344,4.92,,,0,1,101782.08
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 11:00 UTC,98083,15.37,59.4,1.34,345,5.37,,,0,1,101820.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 11:15 UTC,98083,15.08,57.6,2.23,343,4.92,,,0,1,101824.33
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 11:30 UTC,98124,14.58,58.2,1.34,336,4.02,,,0,1,101873.51
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 11:45 UTC,98155,13.91,60.4,0.9,337,4.02,,,0,1,101914.58
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 12:00 UTC,98185,13.71,60.8,0.9,347,4.47,,,0,1,101948.39
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 12:15 UTC,98215,13.23,61.7,1.34,340,4.47,,,0,1,101985.95
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 12:30 UTC,98246,12.77,63.2,1.34,341,3.58,,,0,1,102024.3
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 12:45 UTC,98276,12.17,65.2,0.9,341,3.13,,,0,1,102063.53
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 13:00 UTC,98314,12,64.9,1.34,336,4.47,,,0,1,102105.29
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 13:15 UTC,98375,11.76,64,0.9,338,3.58,,,0,8,102171.89
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 13:30 UTC,98385,11.54,64.2,0.9,336,4.02,,,0,17,102185.26
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 13:45 UTC,98395,11.37,64.3,0.9,337,4.02,,,0,22,102197.95
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 14:00 UTC,98415,11.32,64.3,0.9,340,4.02,,,0,38,102219.41
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 14:15 UTC,98405,11.42,64.1,0.9,341,3.13,,,0,83,102207.66
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 14:30 UTC,98436,13.43,60.2,0.9,334,3.13,,,0,211,102212.76
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 14:45 UTC,98425,13.69,57.2,1.34,343,4.02,,,0,236,102197.87
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 15:00 UTC,98415,15.06,54.1,1.34,1,3.58,,,0,278,102169.28
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 15:15 UTC,98425,15.11,52.1,2.23,345,5.37,,,0,312,102179
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 15:30 UTC,98436,15.87,50.2,2.23,357,4.92,,,0,351,102180.4
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 15:45 UTC,98436,16.18,49.3,2.23,350,4.47,,,0,392,102176.33
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 16:00 UTC,98466,16.75,49.3,2.23,0,4.92,,,0,427,102199.99
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 16:15 UTC,98456,17.66,46.7,1.34,3,4.47,,,0,458,102177.75
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 16:30 UTC,98456,17.56,46,2.23,4,4.02,,,0,486,102179.06
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 16:45 UTC,98425,18.15,45.8,1.34,7,4.02,,,0,512,102139.23
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 17:00 UTC,98415,18.25,44.8,1.34,4,4.47,,,0,534,102127.56
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 17:15 UTC,98405,19.11,42.5,2.23,6,4.47,,,0,561,102106.09
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 17:30 UTC,98395,19.24,42.1,1.34,4,4.02,,,0,578,102094.05
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 17:45 UTC,98364,20.1,42,1.34,6,3.58,,,0,589,102050.87
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 18:00 UTC,98334,20.08,40.7,1.34,22,4.47,,,0,602,102020
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 18:15 UTC,98324,20.51,39,1.34,17,4.02,,,0,607,102004.15
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 18:30 UTC,98297,20.63,39.4,1.34,351,3.58,,,0,606,101974.62
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 18:45 UTC,98276,20.91,38.6,1.34,345,4.02,,,0,604,101949.28
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 19:00 UTC,98246,21.7,37.2,1.34,7,3.58,,,0,599,101908.17
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 19:15 UTC,98226,22.58,36.4,0.9,336,3.13,,,0,591,101876.36
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 19:30 UTC,98205,22.75,34,0.9,347,3.13,,,0,578,101852.46
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 19:45 UTC,98175,22.97,34.5,0.9,306,3.13,,,0,562,101818.6
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 20:00 UTC,98144,23.04,33.9,1.34,312,4.02,,,0,539,101785.57
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 20:15 UTC,98124,23.38,33.7,0.9,334,4.02,,,0,513,101760.59
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 20:30 UTC,98114,23.49,32.7,0.9,330,3.58,,,0,486,101748.86
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 20:45 UTC,98104,23.88,32.3,0.9,347,3.58,,,0,457,101733.64
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 21:00 UTC,98094,23.67,32.4,0.9,350,4.02,,,0,422,101725.88
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 21:15 UTC,98083,23.71,32,1.34,358,3.58,,,0,384,101713.98
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 21:30 UTC,98066,23.81,31.3,0.9,10,3.13,,,0,346,101695.11
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 21:45 UTC,98066,23.64,31.3,0.9,29,2.68,,,0,304,101697.22
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 22:00 UTC,98066,23.35,31.7,0.9,14,3.58,,,0,258,101700.83
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 22:15 UTC,98083,23.21,31.8,0.45,6,2.68,,,0,214,101720.2
EA003,Comal_2020_19,30.022122,-98.215084,317,5/26/21,i,2021,11/25/2020 22:30 UTC,98083,22.68,32.9,0.45,56,2.68,,,0,169,101726.81
