station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,solar.rad,incremental.precip,accumulated.precip,additive.precip,sea.level.pressure
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 15:04 UTC,99153,26.11,87,2.68,183,4.92,170,,,714.502,101145.54
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 16:04 UTC,99153,28.33,75,4.47,196,8.49,307,,,714.502,101130.75
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 17:04 UTC,99153,30,65,3.58,186,8.94,608,,,714.502,101119.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 18:04 UTC,99086,31.11,58,3.13,178,7.15,583,,,714.502,101044.24
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 19:04 UTC,98984,33.33,48,3.58,156,6.7,879,,,714.502,100925.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 20:04 UTC,98849,35,45,2.68,154,7.6,839,,,714.502,100777.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 21:04 UTC,98781,35,45,2.68,148,6.26,817,,,714.502,100708.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 22:04 UTC,98713,34.44,46,3.13,125,8.05,531,,,714.502,100642.6
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/24/2019 23:04 UTC,98646,35,42,3.58,174,7.15,479,,,714.502,100570.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 00:04 UTC,98646,33.33,48,3.58,151,8.05,339,,,714.502,100581.33
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 01:04 UTC,98679,31.67,54,2.23,153,6.7,103,,,714.502,100625.6
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 02:04 UTC,98713,30,59,2.23,148,4.92,5,,,714.502,100671.08
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 03:04 UTC,98781,28.89,62,2.23,154,5.37,0,,,714.502,100747.7
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 04:04 UTC,98815,28.33,65,2.68,164,5.81,0,,,714.502,100786.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 05:04 UTC,98815,27.22,71,2.68,169,6.7,0,,,714.502,100793.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 06:04 UTC,98849,26.67,76,2.68,170,7.6,0,,,714.502,100831.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 07:04 UTC,98849,26.11,79,2.68,168,6.7,0,,,714.502,100835.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 08:04 UTC,98883,25,82,2.23,175,4.92,0,,,714.502,100877.61
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 09:04 UTC,98849,23.89,85,2.23,180,4.47,0,,,714.502,100850.44
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 10:04 UTC,98815,23.89,86,3.13,187,5.37,0,,,714.502,100815.75
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 11:04 UTC,98815,23.33,88,3.13,188,4.47,0,,,714.502,100819.56
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 12:04 UTC,98849,22.78,91,1.34,200,4.02,0,,,714.502,100858.01
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 13:04 UTC,98849,22.22,93,1.34,159,2.68,0,,,714.502,100861.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 14:04 UTC,98916,23.33,91,1.34,159,2.68,37,,,714.502,100922.6
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 15:04 UTC,98950,25.56,82,3.13,185,4.92,222,,,714.502,100942.18
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 16:04 UTC,98950,27.78,71,4.47,198,7.15,436,,,714.502,100927.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 17:04 UTC,98950,30,65,3.58,198,8.05,632,,,714.502,100912.76
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 18:04 UTC,98950,31.67,56,3.13,187,6.26,770,,,714.502,100901.94
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 19:04 UTC,98849,32.78,50,3.58,185,7.15,823,,,714.502,100791.83
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 20:04 UTC,98747,33.89,46,2.23,173,6.26,799,,,714.502,100680.76
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 21:04 UTC,98679,35,42,2.68,148,6.26,746,,,714.502,100604.42
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 22:04 UTC,98612,35.56,36,2.68,198,5.81,685,,,714.502,100532.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/25/2019 23:04 UTC,98578,35.56,35,3.13,184,5.81,536,,,714.502,100497.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 00:04 UTC,98578,35.56,35,1.79,146,6.26,326,,,714.502,100497.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 01:04 UTC,98612,33.33,40,1.79,141,5.81,116,,,714.502,100546.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 02:04 UTC,98679,30.56,47,0.9,133,4.47,3,,,714.502,100632.82
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 03:04 UTC,98713,29.44,51,0.9,139,3.13,0,,,714.502,100674.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 04:04 UTC,98781,28.33,55,1.79,124,4.02,0,,,714.502,100751.41
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 05:04 UTC,98815,27.22,61,1.34,149,4.02,0,,,714.502,100793.43
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 06:04 UTC,98849,26.67,66,2.23,167,4.92,0,,,714.502,100831.76
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 07:04 UTC,98883,26.11,72,2.23,170,5.81,0,,,714.502,100870.17
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 08:04 UTC,98849,25.56,77,3.58,181,6.26,0,,,714.502,100839.16
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 09:04 UTC,98849,25,79,3.13,187,6.7,0,,,714.502,100842.93
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 10:04 UTC,98815,24.44,83,2.68,187,4.92,0,,,714.502,100812.02
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 11:04 UTC,98849,23.33,86,1.79,185,4.02,0,,,714.502,100854.26
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 12:04 UTC,98916,23.33,89,0.45,170,2.23,0,,,714.502,100922.61
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 13:04 UTC,98916,22.78,91,0.9,121,2.68,0,,,714.502,100926.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 14:04 UTC,98984,23.33,90,1.34,125,2.23,35,,,714.502,100991.98
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 15:04 UTC,99018,26.11,81,1.79,178,4.02,221,,,714.502,101007.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 16:04 UTC,99018,27.78,72,3.58,212,5.81,435,,,714.502,100996.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 17:04 UTC,99018,30.56,60,2.68,203,6.26,625,,,714.502,100978.47
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 18:04 UTC,99018,32.22,49,2.23,145,5.81,763,,,714.502,100967.76
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 19:04 UTC,98984,33.33,45,2.68,147,6.7,842,,,714.502,100925.98
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 20:04 UTC,98883,35,42,2.23,157,4.92,904,,,714.502,100812.4
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 21:04 UTC,98781,34.44,41,3.13,99,7.15,637,,,714.502,100711.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 22:04 UTC,98679,35,39,3.58,82,7.15,579,,,714.502,100604.43
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/26/2019 23:04 UTC,98612,35,38,2.68,144,6.7,530,,,714.502,100536.13
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 00:04 UTC,98612,33.89,39,2.23,141,7.15,320,,,714.502,100543.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 01:04 UTC,98646,32.22,39,2.23,118,5.81,114,,,714.502,100588.48
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 02:04 UTC,98713,30,43,2.23,112,4.47,3,,,714.502,100671.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 03:04 UTC,98713,28.33,46,1.34,132,4.47,0,,,714.502,100682.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 04:04 UTC,98747,27.22,54,1.79,122,3.58,0,,,714.502,100724.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 05:04 UTC,98747,26.67,58,1.79,153,3.58,0,,,714.502,100727.74
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 06:04 UTC,98781,25,63,0.9,137,3.13,0,,,714.502,100773.61
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 07:04 UTC,98781,24.44,66,1.34,154,3.58,0,,,714.502,100777.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 08:04 UTC,98781,24.44,77,2.23,168,5.81,0,,,714.502,100777.35
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 09:04 UTC,98747,23.33,84,1.79,173,4.02,0,,,714.502,100750.19
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 10:04 UTC,98747,23.33,88,1.79,188,4.02,0,,,714.502,100750.18
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 11:04 UTC,98747,23.33,89,1.34,168,4.02,0,,,714.502,100750.18
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 12:04 UTC,98781,22.78,92,1.34,175,3.13,0,,,714.502,100788.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 13:04 UTC,98747,22.78,94,1.34,173,3.58,0,,,714.502,100753.93
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 14:04 UTC,98781,23.33,93,0.9,148,2.23,12,,,714.502,100784.86
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 15:04 UTC,98849,25,87,1.79,179,4.02,106,,,714.502,100842.9
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 16:04 UTC,98883,26.67,79,2.68,182,4.92,205,,,714.502,100866.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 17:04 UTC,98883,28.33,67,4.02,199,6.7,456,,,714.502,100855.4
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 18:04 UTC,98815,31.11,55,3.13,179,6.26,524,,,714.502,100767.9
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 19:04 UTC,98713,32.22,52,3.58,166,8.05,791,,,714.502,100656.74
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 20:04 UTC,98612,33.89,46,3.13,161,7.6,690,,,714.502,100543.11
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 21:04 UTC,98510,34.44,42,3.58,164,8.49,663,,,714.502,100435.65
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 22:04 UTC,98408,35,38,3.58,175,7.6,635,,,714.502,100328.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/27/2019 23:04 UTC,98375,35.56,38,3.13,153,7.6,545,,,714.502,100290.99
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 00:04 UTC,98375,32.78,49,3.58,143,6.7,184,,,714.502,100308.51
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 01:04 UTC,98408,31.11,56,2.68,140,6.7,75,,,714.502,100352.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 02:04 UTC,98476,29.44,58,2.23,132,5.81,4,,,714.502,100433.04
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 03:04 UTC,98544,28.33,66,2.68,119,6.26,0,,,714.502,100509.64
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 04:04 UTC,98612,27.22,75,3.13,125,8.49,0,,,714.502,100586.31
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 05:04 UTC,98646,26.67,82,2.23,131,6.7,0,,,714.502,100624.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 06:04 UTC,98646,26.11,81,2.68,157,6.26,0,,,714.502,100628.37
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 07:04 UTC,98646,25.56,84,1.79,161,6.26,0,,,714.502,100632.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 08:04 UTC,98646,25,87,2.23,170,4.92,0,,,714.502,100635.81
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 09:04 UTC,98679,25,88,2.68,161,5.81,0,,,714.502,100669.47
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 10:04 UTC,98646,25.56,89,2.68,166,5.81,0,,,714.502,100632.03
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 11:04 UTC,98679,25,90,1.34,165,4.47,0,,,714.502,100669.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 12:04 UTC,98747,25,90,1.79,177,3.58,0,,,714.502,100738.84
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 13:04 UTC,98815,25,90,1.79,175,4.02,0,,,714.502,100808.21
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 14:04 UTC,98883,25.56,91,1.34,129,3.13,27,,,714.502,100873.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 15:04 UTC,98984,26.11,89,1.79,136,4.92,107,,,714.502,100973.13
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 16:04 UTC,99018,28.33,77,2.68,158,5.81,354,,,714.502,100993.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 17:04 UTC,99086,29.44,66,3.58,147,7.15,527,,,714.502,101055.13
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 18:04 UTC,99052,31.67,57,4.02,154,7.6,747,,,714.502,101005.94
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 19:04 UTC,99018,33.33,51,3.13,155,7.6,684,,,714.502,100960.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 20:04 UTC,98916,33.89,50,3.58,127,7.15,700,,,714.502,100853.04
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 21:04 UTC,98883,33.89,46,3.13,148,7.15,595,,,714.502,100819.42
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 22:04 UTC,98849,33.33,43,3.58,161,7.6,370,,,714.502,100788.34
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/28/2019 23:04 UTC,98849,33.89,41,3.13,133,7.6,524,,,714.502,100784.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 00:04 UTC,98815,33.33,41,2.68,148,7.6,254,,,714.502,100753.68
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 01:04 UTC,98849,31.67,46,3.13,161,8.05,104,,,714.502,100798.99
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 02:04 UTC,98815,29.44,56,0.9,138,5.81,3,,,714.502,100778.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 03:04 UTC,98849,28.33,64,1.34,131,3.13,0,,,714.502,100820.73
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 04:04 UTC,98950,28.33,64,2.68,136,5.81,0,,,714.502,100923.75
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 05:04 UTC,98984,27.78,70,2.68,146,7.15,0,,,714.502,100962.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 06:04 UTC,99052,27.22,77,2.23,152,6.26,0,,,714.502,101035.11
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 07:04 UTC,99086,26.67,80,3.13,157,5.81,0,,,714.502,101073.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 08:04 UTC,99086,26.11,82,2.68,157,5.37,0,,,714.502,101077.21
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 09:04 UTC,99086,25.56,83,2.23,156,4.92,0,,,714.502,101080.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 10:04 UTC,99086,25.56,84,2.23,154,5.37,0,,,714.502,101080.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 11:04 UTC,99120,25.56,87,1.34,141,4.47,0,,,714.502,101115.58
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 12:04 UTC,99153,25.56,88,1.79,125,5.37,0,,,714.502,101149.24
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 13:04 UTC,99187,25,90,1.34,108,3.58,0,,,714.502,101187.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 14:04 UTC,99255,25.56,90,1.79,120,3.58,18,,,714.502,101253.29
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 15:04 UTC,99323,27.78,81,2.23,146,5.37,166,,,714.502,101307.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 16:04 UTC,99357,30,70,3.58,164,7.6,397,,,714.502,101327.81
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 17:04 UTC,99357,31.11,61,3.58,164,7.6,496,,,714.502,101320.59
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 18:04 UTC,99289,31.67,56,4.02,171,8.05,676,,,714.502,101247.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 19:04 UTC,99221,33.33,51,3.13,146,8.49,774,,,714.502,101167.6
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 20:04 UTC,99120,33.89,48,3.13,139,7.6,718,,,714.502,101061.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 21:04 UTC,99018,33.89,46,3.58,152,8.05,610,,,714.502,100957.06
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 22:04 UTC,98984,35,40,3.13,154,7.6,440,,,714.502,100915.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/29/2019 23:04 UTC,98984,35,36,3.58,142,8.05,519,,,714.502,100915.4
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 00:04 UTC,98950,33.89,38,2.68,142,7.6,250,,,714.502,100887.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 01:04 UTC,98984,32.22,41,3.13,124,5.81,90,,,714.502,100933.13
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 02:04 UTC,99018,30.56,48,3.13,117,6.26,3,,,714.502,100978.53
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 03:04 UTC,99120,29.44,57,2.68,123,6.26,0,,,714.502,101089.84
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 04:04 UTC,99187,28.33,63,2.23,133,5.81,0,,,714.502,101165.48
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 05:04 UTC,99255,27.22,69,3.13,129,6.26,0,,,714.502,101242.21
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 06:04 UTC,99255,26.67,76,2.23,144,6.26,0,,,714.502,101245.86
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 07:04 UTC,99323,25.56,82,1.79,151,4.92,0,,,714.502,101322.69
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 08:04 UTC,99289,25,87,1.34,131,3.13,0,,,714.502,101291.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 09:04 UTC,99289,25,88,1.34,137,3.58,0,,,714.502,101291.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 10:04 UTC,99289,25,89,1.79,159,4.47,0,,,714.502,101291.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 11:04 UTC,99255,25,89,2.68,160,5.37,0,,,714.502,101257.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 12:04 UTC,99255,25,89,1.79,157,4.92,0,,,714.502,101257.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 13:04 UTC,99255,25,91,1.34,123,4.47,0,,,714.502,101257.08
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 14:04 UTC,99289,25.56,90,1.79,131,4.47,12,,,714.502,101287.97
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 15:04 UTC,99323,26.11,88,1.79,139,4.92,47,,,714.502,101318.95
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 16:04 UTC,99357,26.67,86,2.68,108,4.92,91,,,714.502,101349.87
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 17:04 UTC,99391,27.22,85,2.23,109,5.37,129,,,714.502,101380.87
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 18:04 UTC,99323,31.67,64,3.58,148,7.6,462,,,714.502,101282.26
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 19:04 UTC,99255,32.22,59,4.92,193,8.05,609,,,714.502,101209.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 20:04 UTC,99153,33.89,53,3.58,171,8.49,680,,,714.502,101094.67
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 21:04 UTC,99052,34.44,49,3.13,156,7.6,641,,,714.502,100988.21
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 22:04 UTC,98984,36.11,45,3.13,154,7.6,667,,,714.502,100908.35
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,09/30/2019 23:04 UTC,98916,34.44,47,3.13,152,7.15,402,,,714.502,100849.56
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,10/01/2019 00:04 UTC,98916,33.33,51,2.68,148,7.6,179,,,714.502,100856.61
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,10/01/2019 01:04 UTC,98916,32.22,55,2.68,155,6.7,40,,,714.502,100863.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,10/01/2019 02:04 UTC,98950,31.11,58,2.23,133,4.92,2,,,714.502,100905.56
